service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,0.5,0.0,0.0,0.0,1,47582.0
http,SF,309,573,0,1,14,0.0,0.0,1.0,0.0,0.19,45,255,1.0,0.0,0.04,0.0,0.0,0.0,0,58600.0
http,SF,172,15119,0,1,1,0.0,0.0,1.0,0.0,0.0,159,255,1.0,0.0,0.02,0.0,0.0,0.01,0,1335.0
private,SF,1,0,0,0,33,0.0,0.0,0.79,0.09,0.0,255,26,0.1,0.56,0.0,0.05,0.0,0.0,1,115452.0
http,S0,0,0,0,0,3,0.33,0.33,1.0,0.0,0.5,4,255,1.0,0.0,0.04,0.25,0.01,0.0,0,76736.0
http,SF,314,1344,0,1,8,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.0,0.0,0.0,0,91112.0
private,S0,0,0,0,0,101,1.0,1.0,0.13,0.06,0.0,255,20,0.08,0.05,0.0,1.0,1.0,0.0,1,108251.0
http,SF,292,40552,0,1,6,0.0,0.0,1.0,0.0,0.31,6,93,1.0,0.0,0.24,0.0,0.0,0.75,0,123262.0
other,REJ,0,0,0,0,509,0.21,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.27,0.0,1.0,1,123729.0
private,S0,0,0,0,0,74,1.0,1.0,0.3,0.05,0.0,255,22,0.09,0.05,0.0,1.0,1.0,0.0,1,38426.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,15,253,1.0,0.0,0.17,0.0,0.0,0.96,0,99937.0
domain_u,SF,46,135,0,0,68,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,7724.0
http,SF,211,3411,0,1,10,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.04,0.0,0.0,0.0,0,109517.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,76,255,1.0,0.0,0.08,0.0,0.0,0.85,0,85412.0
domain_u,SF,30,80,0,0,7,0.0,0.0,0.14,0.29,0.23,160,154,0.96,0.02,0.0,0.0,0.0,0.0,0,77944.0
private,S0,0,0,0,0,266,1.0,1.0,0.05,0.06,0.0,255,13,0.05,0.07,0.0,1.0,1.0,0.0,1,32170.0
private,S0,0,0,0,0,145,1.0,1.0,0.03,0.06,0.0,119,3,0.03,0.12,0.0,1.0,1.0,0.0,1,39081.0
private,S0,0,0,0,0,162,1.0,1.0,0.07,0.07,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,10399.0
ftp,S0,0,0,0,0,276,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.08,0.0,1.0,1.0,0.0,1,113884.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,30,255,1.0,0.0,0.15,0.0,0.0,0.96,0,48009.0
private,SF,105,145,0,0,1,0.0,0.0,1.0,0.0,0.0,255,153,0.6,0.01,0.0,0.0,0.0,0.0,0,85873.0
domain_u,SF,46,134,0,0,318,0.0,0.0,1.0,0.01,0.0,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0,83151.0
http,SF,278,607,0,1,1,0.0,0.0,1.0,0.0,0.21,13,255,1.0,0.0,0.04,0.0,0.0,0.0,0,31054.0
private,S0,0,0,0,0,141,1.0,1.0,0.14,0.04,0.0,255,20,0.08,0.04,0.0,1.0,1.0,0.0,1,25265.0
http,SF,297,2507,0,1,4,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,52691.0
name,S0,0,0,0,0,188,1.0,1.0,0.01,0.07,0.0,255,1,0.0,0.08,0.0,1.0,1.0,0.0,1,8954.0
http,SF,268,1335,0,1,6,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,8740.0
private,REJ,0,0,0,0,55,0.0,0.0,0.02,1.0,0.0,173,1,0.01,0.38,0.0,0.0,0.0,1.0,1,116430.0
