233.390307903,203.29895997,5.95452094078
349.759841919,323.866647959,5.89760899544
146.640503168,117.956532955,7.05120825768
201.670444012,175.07169199,6.39129114151
264.139300823,237.083207846,5.97882223129
203.982933044,177.100017071,5.87934088707
185.618766069,145.677968025,11.0324990749
224.581163883,198.172333002,5.0216460228
165.983088017,139.674948931,5.00829792023
149.916429996,107.67255187,12.6165757179
184.870178938,154.8950212,5.84434294701
179.169870853,153.112812042,6.01991486549
189.557986975,150.369240999,10.8840141296
224.063188076,197.373327017,5.76386713982
175.861989975,148.034065962,6.25623297691
301.264245987,273.600659847,6.18118286133
237.016773939,210.186304092,5.86264395714
224.956323147,197.205821991,6.31161403656
169.933978796,142.842118025,6.01151895523
368.181567907,339.929095984,6.4713010788
