service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
11.0,9.0,45.0,128.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26494.0
11.0,9.0,44.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43877.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19,0.0,0.0,0.0,111041.0
47.0,5.0,0.0,0.0,0.0,1.0,1.0,0.04,0.07,0.0,1.0,1.0,1.0,20766.0
8.0,5.0,0.0,0.0,0.0,1.0,1.0,0.17,0.05,0.0,1.0,1.0,1.0,59602.0
11.0,9.0,48.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95655.0
35.0,5.0,0.0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1.0,99734.0
23.0,9.0,223.0,482.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17500.0
9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,1.0,1.0,1.0,41205.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.0,0.0,29890.0
56.0,5.0,0.0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1.0,69077.0
23.0,9.0,192.0,1745.0,1.0,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,57838.0
51.0,9.0,1853.0,337.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.34,0.0,44560.0
23.0,9.0,230.0,1681.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,70620.0
23.0,9.0,332.0,284.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47629.0
19.0,5.0,0.0,0.0,0.0,1.0,1.0,0.13,0.27,0.05,1.0,0.5,1.0,112324.0
