service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
47,5,0,0,0,1.0,1.0,0.14,0.05,0.0,1.0,1.0,1,46817.0
20,9,7940,0,1,0.0,0.0,1.0,0.0,0.04,0.01,0.02,0,123673.0
20,9,383,0,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,25309.0
15,9,1480,0,0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,1,108078.0
26,5,0,0,0,1.0,1.0,0.25,0.14,0.0,1.0,1.0,1,56580.0
12,9,46,75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,52342.0
4,9,9,36,0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0,96321.0
23,9,254,2467,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,68133.0
42,4,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,52555.0
5,1,0,0,0,0.0,0.0,0.13,0.07,0.0,0.0,0.0,1,26751.0
57,9,593,317733,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,86178.0
23,9,332,275,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,62141.0
51,9,2694,329,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,110300.0
23,9,176,10478,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,91025.0
11,5,0,0,0,1.0,1.0,0.08,0.05,0.0,1.0,1.0,1,124271.0
23,9,247,1656,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,54435.0
23,9,224,13572,1,0.0,0.0,1.0,0.0,0.03,0.0,0.01,0,41154.0
18,5,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,37107.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,1,61143.0
51,9,3711,362,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,110036.0
10,5,0,0,0,1.0,1.0,0.09,0.07,0.0,1.0,1.0,1,29299.0
19,2,0,0,0,0.0,0.0,0.02,0.06,0.0,0.0,0.0,1,102554.0
47,5,0,0,0,0.06,1.0,0.0,1.0,0.0,0.1,1.0,1,74085.0
23,9,213,7765,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,87857.0
47,5,0,0,0,1.0,1.0,0.03,0.08,0.0,1.0,1.0,1,37904.0
59,2,0,0,0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,1,80488.0
32,5,0,0,0,1.0,1.0,0.12,0.06,0.0,1.0,1.0,1,60626.0
23,9,306,1075,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,16496.0
23,9,311,1472,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,35899.0
47,4,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,55026.0
23,9,243,195,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,43595.0
23,9,287,1111,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,97448.0
23,9,190,1928,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,56204.0
29,5,0,0,0,1.0,1.0,0.16,0.04,0.0,1.0,1.0,1,39750.0
14,9,8,0,0,0.0,0.0,1.0,0.0,0.51,0.0,0.0,1,103157.0
23,9,202,495,1,0.0,0.0,1.0,0.0,0.05,0.03,0.01,0,113080.0
47,5,0,0,0,1.0,1.0,0.16,0.06,0.0,1.0,1.0,1,111692.0
18,5,0,0,0,0.99,1.0,0.26,0.07,0.0,1.0,1.0,1,74998.0
4,5,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,74282.0
47,5,0,0,0,1.0,1.0,0.11,0.05,0.0,1.0,1.0,1,77357.0
1,9,7665876,1281000,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,12873.0
23,9,209,619,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,125407.0
23,9,206,343,1,0.0,0.0,1.0,0.0,0.01,0.0,0.01,0,17340.0
23,5,0,0,0,1.0,1.0,0.0,0.06,0.0,1.0,1.0,1,56394.0
47,5,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,96081.0
47,5,0,0,0,1.0,1.0,0.05,0.05,0.0,1.0,1.0,1,50262.0
23,9,298,370,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,88605.0
21,5,0,0,0,1.0,1.0,0.08,0.05,0.0,1.0,1.0,1,103990.0
23,9,246,242,1,0.0,0.0,1.0,0.0,0.01,0.0,0.01,0,61277.0
14,9,8,0,0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1,107088.0
20,9,7422,0,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,80238.0
20,5,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,16254.0
23,9,359,973,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,108703.0
20,9,383,0,1,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0,2101.0
14,9,8,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1,53793.0
18,5,0,0,0,1.0,1.0,0.09,0.05,0.0,1.0,1.0,1,110396.0
23,9,234,675,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,48489.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.19,0.0,0.0,1,116261.0
42,9,146,105,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,118693.0
51,9,834,474,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,119228.0
23,9,234,338,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,91777.0
28,5,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,20159.0
23,9,315,2698,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,109791.0
23,9,238,1471,1,0.0,0.0,1.0,0.0,0.02,0.0,0.01,0,37034.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,1,86261.0
12,9,44,131,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2439.0
23,9,214,771,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,27731.0
23,9,217,401,1,0.0,0.0,1.0,0.0,0.04,0.0,0.01,0,92771.0
47,5,0,0,0,1.0,1.0,0.11,0.08,0.0,1.0,1.0,1,111622.0
31,5,0,0,0,1.0,1.0,0.07,0.07,0.0,1.0,1.0,1,69976.0
23,9,225,2445,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,24212.0
20,9,501760,0,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,69595.0
47,5,0,0,0,1.0,1.0,0.12,0.07,0.0,1.0,1.0,1,56064.0
51,9,1419,400,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,26557.0
65,5,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,96711.0
42,9,516,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,111835.0
14,9,8,0,0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1,62192.0
51,5,0,0,0,0.5,0.5,1.0,0.0,0.0,0.01,0.02,1,48742.0
23,9,224,4114,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,1342.0
23,9,219,1719,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,63170.0
23,9,307,397,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,70538.0
23,9,319,6406,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,7445.0
51,9,2938,386,1,0.0,0.0,1.0,0.0,0.0,0.47,0.5,0,120034.0
47,5,0,0,0,1.0,1.0,0.06,0.07,0.0,1.0,1.0,1,116946.0
17,5,0,0,0,1.0,1.0,0.19,0.07,0.0,1.0,1.0,1,55814.0
12,9,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,75413.0
47,9,28,0,0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,1,63676.0
42,9,516,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1780.0
23,9,177,475,1,0.0,0.0,1.0,0.0,0.02,0.02,0.0,0,22054.0
23,9,329,782,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23087.0
47,1,0,0,0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,1,91119.0
23,9,233,1600,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,70459.0
23,9,328,25453,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,119249.0
23,9,299,5854,1,0.0,0.0,1.0,0.0,0.01,0.0,0.01,0,110416.0
20,9,567,0,1,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0,39587.0
23,9,241,934,1,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0,13202.0
23,9,206,1677,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,73539.0
47,5,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,53841.0
0,4,2019,10023,1,0.0,0.0,1.0,0.0,0.0,0.13,0.29,0,98248.0
29,5,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,118058.0
23,9,300,2701,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,13819.0
55,5,0,0,0,1.0,1.0,0.06,0.05,0.0,1.0,1.0,1,72258.0
53,5,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,63617.0
47,1,0,0,0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,1,17004.0
23,9,209,616,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,71218.0
47,9,1,74,0,0.0,0.0,0.05,0.18,0.0,0.16,0.0,1,82155.0
47,1,0,0,0,0.06,0.0,0.0,1.0,0.0,0.05,0.0,1,53572.0
47,5,0,0,0,1.0,1.0,0.29,0.14,0.0,1.0,1.0,1,61381.0
23,9,220,2281,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,22452.0
20,9,13239,0,1,0.0,0.0,1.0,0.0,0.04,0.01,0.02,0,103383.0
47,9,28,0,0,0.01,0.0,0.99,0.02,0.0,0.0,0.0,1,34619.0
19,9,231,766,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,78675.0
15,9,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,1,82310.0
42,9,9178,0,1,0.0,0.0,0.33,1.0,0.0,0.0,0.0,0,40529.0
9,2,0,0,0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,1,93339.0
15,9,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,112033.0
12,9,134,32,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,21907.0
51,9,1611,325,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,68111.0
23,9,314,282,1,0.0,0.0,1.0,0.0,0.06,0.0,0.01,0,74657.0
23,9,223,408,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,20069.0
47,5,0,0,0,1.0,1.0,0.07,0.05,0.0,1.0,1.0,1,708.0
51,9,560,331,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,109223.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,1,118528.0
14,9,8,0,0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,1,47579.0
47,9,105,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,12430.0
51,9,2171,325,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,117756.0
47,5,0,0,0,1.0,1.0,0.11,0.07,0.0,1.0,1.0,1,24459.0
12,9,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,30820.0
15,9,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,1,32638.0
57,9,101,2136,1,0.0,0.0,1.0,0.0,0.67,0.0,0.0,0,88364.0
23,9,231,1719,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,93338.0
56,5,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,114854.0
12,9,45,71,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,112018.0
