protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
2,42,9,147,105,0,0,87786.0
1,12,4,0,0,0,1,1814.0
1,23,9,247,2417,0,0,4124.0
1,32,5,0,0,0,1,120153.0
1,46,1,0,0,0,1,13597.0
0,13,9,8,0,0,1,37612.0
2,46,9,1,0,0,1,56325.0
1,16,5,0,0,0,1,24877.0
2,42,9,145,0,0,0,93244.0
1,19,9,192,0,0,0,68636.0
1,57,5,0,0,0,1,93443.0
1,39,5,0,0,0,1,23932.0
1,36,1,0,0,0,1,55465.0
1,4,5,0,0,0,1,50794.0
2,11,9,44,78,0,0,88516.0
1,23,9,292,13206,0,0,500.0
1,23,9,296,2076,0,0,55605.0
1,23,9,162,434,0,0,9973.0
1,46,5,0,0,0,1,49538.0
1,39,5,0,0,0,1,2343.0
1,23,9,199,3632,0,0,58856.0
1,23,9,234,5381,0,0,61207.0
1,57,9,133,2783,0,0,66500.0
1,23,9,323,6015,0,0,31749.0
1,23,9,222,1165,0,0,40072.0
1,23,9,257,255,0,0,81168.0
2,11,9,46,136,0,0,12273.0
2,11,9,44,44,0,0,2517.0
1,23,1,0,0,0,1,82326.0
1,42,4,1,0,0,1,14458.0
1,19,9,373,0,0,0,1573.0
1,23,9,219,3306,0,0,26806.0
1,46,4,1,0,0,1,35005.0
1,23,9,217,1024,0,0,37815.0
2,42,9,1,0,0,1,54143.0
1,23,9,206,1619,0,0,38292.0
1,23,9,281,765,0,0,123887.0
1,23,9,261,3834,0,0,17576.0
2,11,9,44,130,0,0,95682.0
2,11,9,42,0,0,0,101571.0
0,13,9,30,0,0,0,115998.0
1,49,5,0,0,0,1,2045.0
0,13,9,8,0,0,1,44601.0
1,23,9,208,2586,0,0,17707.0
1,23,9,163,1837,0,0,69729.0
1,51,9,1473,330,0,0,63356.0
1,23,9,302,1321,0,0,19302.0
1,46,5,0,0,0,1,14613.0
1,45,5,0,0,0,1,89393.0
1,23,9,229,1451,0,0,47841.0
1,23,9,176,1533,0,0,36673.0
1,23,1,0,0,0,1,29215.0
2,11,9,43,69,0,0,65135.0
1,46,5,0,0,0,1,741.0
0,14,9,520,0,0,0,40565.0
1,46,4,1,0,0,1,100438.0
1,23,1,0,0,0,1,115114.0
1,46,4,1,0,0,1,69122.0
1,46,4,1,0,0,1,54378.0
1,23,9,227,1254,0,0,91416.0
1,64,5,0,0,0,1,30570.0
1,46,5,0,0,0,1,100914.0
1,32,5,0,0,0,1,62056.0
1,31,5,0,0,0,1,68603.0
1,46,5,0,0,0,1,26740.0
1,23,9,325,2897,0,0,16172.0
1,23,9,54540,8314,0,0,29831.0
1,46,1,0,0,0,1,119318.0
1,46,5,0,0,0,1,11074.0
1,46,2,0,0,0,1,39100.0
1,23,9,244,302,0,0,118418.0
1,19,9,2194619,0,0,0,15808.0
1,23,9,202,16418,0,0,122044.0
1,46,4,1,0,0,1,70275.0
1,5,5,0,0,0,1,6145.0
2,46,9,1,0,0,1,30349.0
1,26,5,0,0,0,1,89387.0
1,23,9,54540,8314,0,0,114882.0
1,46,10,0,0,0,1,29248.0
1,23,9,234,13713,0,0,52163.0
1,18,9,236,773,0,0,33915.0
1,23,9,229,3688,0,0,75375.0
1,23,9,270,8134,0,0,125271.0
1,27,5,0,0,0,1,59274.0
1,23,9,213,188,0,0,12682.0
1,23,9,205,16702,0,0,31992.0
1,59,5,0,0,0,1,71239.0
1,15,5,0,0,0,1,16878.0
1,23,9,280,16274,0,0,90432.0
2,11,9,45,114,0,0,24666.0
1,17,9,8,135,0,0,166.0
1,46,5,0,0,0,1,74876.0
0,14,9,1032,0,0,0,13283.0
0,14,9,1032,0,0,0,106638.0
1,51,9,912,332,0,0,75777.0
0,14,9,1032,0,0,0,63573.0
1,32,5,0,0,0,1,96898.0
2,46,9,105,145,0,0,121373.0
1,62,5,0,0,0,1,18115.0
1,51,9,2240,330,0,0,79435.0
1,62,5,0,0,0,1,20486.0
1,23,5,0,0,0,1,94292.0
1,63,5,0,0,0,1,29337.0
1,51,9,697,329,0,0,99135.0
1,57,5,0,0,0,1,51718.0
1,51,9,3373,330,0,0,81337.0
1,23,9,467,5876,0,0,28814.0
1,23,9,252,798,0,0,109545.0
1,46,1,0,0,0,1,100624.0
1,23,9,309,1081,0,0,43797.0
2,42,9,1,0,0,1,85044.0
1,23,9,139,32424,0,0,60732.0
2,11,9,45,131,0,0,43970.0
1,51,9,1803,404,0,0,28397.0
1,23,5,0,0,0,1,56018.0
1,42,1,0,0,0,1,92304.0
2,42,9,147,105,0,0,88716.0
1,23,9,300,581,0,0,82972.0
1,23,9,237,436,0,0,121539.0
2,11,9,43,133,0,0,67915.0
1,8,2,0,0,0,1,34532.0
1,19,9,11,0,0,0,86619.0
1,4,5,0,0,0,1,67099.0
1,51,9,3262,477,0,0,53994.0
1,4,5,0,0,0,1,63605.0
1,23,9,257,2499,0,0,125812.0
1,65,5,0,0,0,1,74678.0
1,51,9,1266,330,0,0,71236.0
1,46,5,0,0,0,1,89742.0
2,11,9,44,131,0,0,55618.0
1,44,9,122,7355,0,0,110242.0
1,42,4,1,0,0,1,50326.0
1,46,5,0,0,0,1,82380.0
1,23,9,325,835,0,0,77712.0
1,23,9,316,267,0,0,63568.0
1,8,5,0,0,0,1,13375.0
2,11,9,43,76,0,0,2100.0
2,11,9,43,125,0,0,112393.0
0,14,9,1032,0,0,0,89594.0
1,23,9,322,313,0,0,104787.0
1,23,9,196,10111,0,0,21039.0
1,46,5,0,0,0,1,73229.0
2,42,9,147,0,0,0,78166.0
1,18,5,0,0,0,1,17450.0
1,27,5,0,0,0,1,44637.0
0,14,9,1032,0,0,0,16039.0
1,46,1,0,0,0,1,108269.0
