service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
40,9,147,105,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,18642.0
22,9,209,3692,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,117404.0
44,1,0,0,0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,1,44353.0
22,9,218,2904,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,117370.0
19,9,383,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,18508.0
19,5,0,0,0,1.0,1.0,0.24,0.05,0.0,0.99,1.0,1,54643.0
61,5,0,0,0,1.0,1.0,0.1,0.05,0.0,1.0,1.0,1,59545.0
13,9,30,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,15291.0
44,5,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,6959.0
22,9,196,1963,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,90832.0
61,5,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,14923.0
44,5,0,0,0,1.0,1.0,0.12,0.07,0.0,1.0,1.0,1,91881.0
14,9,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,61395.0
55,5,0,0,0,1.0,1.0,0.09,0.05,0.0,1.0,1.0,1,12348.0
49,9,1298,335,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,14502.0
49,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,114392.0
19,5,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,83840.0
22,9,234,808,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,6738.0
22,9,195,273,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,98561.0
11,9,44,114,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,113773.0
49,9,1736,331,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,48370.0
31,5,0,0,0,1.0,1.0,0.06,0.09,0.0,1.0,1.0,1,120768.0
44,5,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,35522.0
52,5,0,0,0,1.0,1.0,0.05,0.07,0.0,1.0,1.0,1,27043.0
22,5,0,0,0,1.0,1.0,0.32,0.07,0.0,1.0,1.0,1,78394.0
49,9,1696,332,1,0.0,0.0,1.0,0.0,0.0,0.02,0.02,0,100793.0
22,9,220,10986,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,85771.0
22,9,326,283,1,0.33,0.25,1.0,0.0,0.0,0.01,0.01,0,119462.0
