service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
3,5,0,0,0,1.0,1.0,0.3,0.4,0.0,1.0,1.0,1,83358.0
51,9,2912,367,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,60928.0
19,9,59,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,71040.0
21,1,0,0,0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,1,74708.0
51,9,1956,335,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23376.0
56,5,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,41837.0
22,9,266,695,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,109211.0
46,5,0,0,0,1.0,1.0,0.13,0.06,0.0,1.0,1.0,1,45700.0
46,9,1,0,0,0.0,0.0,0.72,0.05,0.0,0.0,0.0,1,115136.0
22,9,208,4321,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,29755.0
22,9,242,3156,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,107829.0
22,9,229,309,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,63105.0
8,5,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,51265.0
11,9,44,127,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,52719.0
22,9,261,29122,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23550.0
46,4,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,100138.0
2,5,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,30452.0
51,9,2320,329,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,53930.0
22,9,236,819,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,19047.0
22,9,239,531,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,24825.0
22,5,0,0,0,0.96,1.0,0.25,0.18,0.0,1.0,1.0,1,67149.0
22,5,0,0,0,0.5,0.5,1.0,0.0,0.01,0.33,0.0,0,117522.0
18,9,856,2586,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74277.0
46,9,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,18849.0
46,1,0,0,0,0.0,0.0,0.05,0.07,0.0,0.0,0.0,1,73412.0
22,9,312,321,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,125765.0
13,9,8,0,0,0.0,0.0,1.0,0.0,0.51,0.0,0.0,1,8767.0
22,9,330,10233,1,0.17,0.17,1.0,0.0,0.01,0.01,0.0,0,44973.0
19,9,501760,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,81285.0
46,5,0,0,0,1.0,1.0,0.12,0.05,0.0,1.0,1.0,1,59271.0
8,5,0,0,0,1.0,1.0,0.08,0.05,0.0,1.0,1.0,1,101584.0
46,5,0,0,0,1.0,1.0,0.02,0.05,0.0,1.0,1.0,1,79816.0
