85.3468008041,84.100714922,0.145077943802
85.7829310894,84.7159049511,0.155249118805
87.8295478821,86.7090651989,0.201877832413
88.4902360439,87.3542590141,0.224529027939
89.2043259144,88.0541460514,0.23547077179
65.6111338139,64.7015991211,0.109681129456
65.7606680393,64.9305419922,0.117392063141
67.0186522007,66.1519551277,0.149263858795
67.6284799576,66.7329859734,0.165760993958
67.7144360542,66.8218290806,0.175243854523
71.4704470634,70.6565220356,0.109308958054
71.7673828602,70.9434039593,0.119838953018
69.068128109,68.2338969707,0.124341011047
69.2686090469,68.4268541336,0.132061004639
89.4523198605,88.596724987,0.141232967377
171.716716051,170.857404947,0.148396015167
501.245861053,500.378023863,0.15776515007
180.091838837,179.195003986,0.169273138046
74.2575440407,73.3677358627,0.174913883209
71.393460989,70.4995601177,0.175431966782
