service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
57,5,0,0,0,0,17,1.0,1.0,0.59,0.12,0.0,217,51,0.23,0.02,0.04,1.0,0.98,0.0,1,125158.0
51,9,1257,328,0,1,1,0.0,0.0,1.0,0.0,1.0,255,141,0.55,0.02,0.0,0.0,0.0,0.0,0,96310.0
22,9,282,142,0,1,1,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.05,0.0,0.0,0.0,0,93719.0
46,5,0,0,0,0,157,1.0,1.0,0.1,0.07,0.0,255,16,0.06,0.06,0.0,1.0,1.0,0.0,1,88522.0
22,9,265,10724,0,1,15,0.0,0.0,1.0,0.0,0.0,106,255,1.0,0.0,0.02,0.0,0.0,0.0,0,65505.0
22,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,19,65,1.0,0.0,0.11,0.0,0.0,1.0,0,79602.0
46,1,0,0,0,0,148,0.0,0.0,0.13,0.05,0.0,255,13,0.05,0.06,0.0,0.0,0.0,1.0,1,69377.0
22,9,474,5017,0,1,22,0.0,0.0,1.0,0.0,0.0,67,249,1.0,0.0,0.11,0.0,0.0,0.82,0,90626.0
46,1,0,0,0,0,259,0.0,0.0,0.04,0.06,0.0,255,11,0.04,0.09,0.0,0.0,0.0,1.0,1,54032.0
46,5,0,0,0,0,134,1.0,1.0,0.1,0.06,0.0,255,2,0.01,0.07,0.0,1.0,1.0,0.0,1,35978.0
11,9,46,147,0,0,223,0.0,0.0,1.0,0.01,0.0,112,79,0.71,0.02,0.0,0.0,0.0,0.0,0,103273.0
22,9,334,1600,0,1,3,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,125963.0
7,5,0,0,0,0,256,1.0,1.0,0.09,0.05,0.0,255,22,0.09,0.05,0.0,1.0,1.0,0.0,1,81994.0
22,9,323,310,0,1,15,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,107687.0
22,9,159,1695,0,1,1,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.01,0.0,0.0,0.0,0,38118.0
19,9,383,0,0,0,2,0.0,0.0,1.0,0.0,0.0,59,9,0.15,0.07,0.0,0.0,0.0,0.0,0,82823.0
46,5,0,0,0,0,142,1.0,1.0,0.06,0.06,0.0,255,9,0.04,0.05,0.0,1.0,1.0,0.0,1,79072.0
41,9,147,105,0,0,1,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.7,0.0,0.0,0.0,0.0,0,123372.0
22,9,297,4929,0,1,6,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,29740.0
21,5,0,0,0,0,268,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.07,0.0,1.0,1.0,0.0,1,109458.0
65,1,0,0,0,0,273,0.0,0.0,0.06,0.06,0.0,255,17,0.07,0.08,0.0,0.0,0.0,1.0,1,108435.0
41,1,0,0,0,0,509,0.09,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.14,0.0,1.0,1,5197.0
13,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,40,1.0,0.0,0.5,0.0,0.0,0.0,1,31811.0
22,9,306,5551,0,1,11,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,117870.0
41,9,516,4,0,0,251,0.0,0.0,1.0,0.0,0.0,251,251,1.0,0.0,0.0,0.0,0.0,0.0,0,27619.0
19,5,0,0,0,0,66,1.0,1.0,0.27,0.06,0.0,255,36,0.14,0.05,0.0,1.0,1.0,0.0,1,76235.0
13,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,3,143,1.0,0.0,0.25,0.0,0.0,0.0,1,118027.0
22,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,56,239,1.0,0.0,0.16,0.0,0.0,0.93,0,66777.0
14,9,1032,0,0,0,511,0.0,0.0,1.0,0.0,0.0,131,37,0.28,0.05,0.0,0.02,0.0,0.0,1,74224.0
3,5,0,0,0,0,293,1.0,1.0,0.02,0.05,0.0,255,12,0.05,0.07,0.0,1.0,1.0,0.0,1,5182.0
46,5,0,0,0,0,259,1.0,1.0,0.05,0.05,0.0,255,8,0.03,0.07,0.0,1.0,1.0,0.0,1,108813.0
22,9,306,6924,0,1,28,0.04,0.04,1.0,0.0,0.0,253,255,1.0,0.0,0.01,0.01,0.01,0.0,0,76651.0
41,9,147,0,0,0,3,0.0,0.0,0.33,0.67,0.0,255,1,0.0,0.44,0.0,0.0,0.0,0.0,0,48003.0
46,5,0,0,0,0,265,1.0,1.0,0.02,0.05,0.0,255,5,0.02,0.08,0.0,1.0,1.0,0.0,1,25383.0
22,9,324,14804,0,1,11,0.0,0.0,1.0,0.0,0.1,28,243,1.0,0.0,0.04,0.0,0.0,0.46,0,93204.0
34,4,0,0,0,0,250,0.0,0.0,0.01,0.53,0.0,255,2,0.01,0.52,0.0,0.0,0.0,1.0,1,98826.0
46,5,0,0,0,0,124,1.0,1.0,0.17,0.05,0.0,255,21,0.08,0.05,0.0,1.0,1.0,0.0,1,47086.0
62,5,0,0,0,0,133,1.0,1.0,0.03,0.06,0.0,255,4,0.02,0.06,0.0,1.0,1.0,0.0,1,72085.0
22,9,308,18318,0,1,6,0.0,0.0,1.0,0.0,0.12,6,255,1.0,0.0,0.05,0.0,0.02,0.0,0,9137.0
51,9,1518,331,0,1,1,0.0,0.0,1.0,0.0,0.0,123,136,0.46,0.02,0.01,0.0,0.0,0.0,0,39414.0
22,9,260,184,0,1,1,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,40628.0
22,9,240,1143,0,1,3,0.0,0.0,1.0,0.0,0.0,22,255,1.0,0.0,0.02,0.0,0.0,0.0,0,44675.0
22,9,392,3900,0,1,16,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,78473.0
57,5,0,0,0,0,8,1.0,1.0,1.0,0.0,0.0,48,9,0.17,0.06,0.22,1.0,0.89,0.0,1,124555.0
22,9,314,575,0,1,28,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,2650.0
22,9,219,1920,0,1,5,0.0,0.0,1.0,0.0,0.0,81,255,1.0,0.0,0.03,0.0,0.0,0.0,0,88598.0
57,9,275,8819,0,1,1,0.0,0.0,1.0,0.0,0.0,255,54,0.21,0.02,0.0,0.52,0.63,0.0,0,36160.0
2,5,0,0,0,0,211,1.0,1.0,0.01,0.06,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,67108.0
57,5,0,0,0,0,29,1.0,1.0,0.14,0.14,0.0,255,64,0.25,0.03,0.0,1.0,1.0,0.0,1,71430.0
41,1,0,0,0,0,511,0.16,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.14,0.0,1.0,1,46728.0
22,9,316,655,0,1,5,0.0,0.0,1.0,0.0,0.0,119,255,1.0,0.0,0.01,0.0,0.0,0.0,0,77154.0
22,9,226,3846,0,1,3,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.04,0.0,0.0,0.0,0,18878.0
11,9,42,108,0,0,1,0.0,0.0,1.0,0.0,0.0,56,209,0.7,0.05,0.01,0.0,0.0,0.0,0,34650.0
46,4,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.39,0.0,0.0,0.0,1.0,1,91750.0
22,9,208,511,0,1,10,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,52120.0
19,9,383,0,0,0,2,0.0,0.0,1.0,0.0,0.0,224,49,0.15,0.02,0.04,0.0,0.0,0.0,0,110044.0
51,9,121,237,0,1,1,0.0,0.0,1.0,0.0,0.0,115,90,0.3,0.62,0.02,0.0,0.0,0.0,0,52722.0
19,9,16787,0,0,1,11,0.0,0.0,1.0,0.0,0.0,208,98,0.46,0.02,0.02,0.0,0.0,0.0,0,56360.0
35,5,0,0,0,0,232,1.0,1.0,0.08,0.06,0.0,255,2,0.01,0.07,0.0,1.0,1.0,0.0,1,11270.0
