service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
46,5,0,0,0,1.0,1.0,0.41,0.19,0.0,1.0,1.0,1,75869.0
61,5,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,11261.0
13,9,30,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,59697.0
22,9,334,277,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,12991.0
46,5,0,0,0,0.99,1.0,0.1,0.06,0.0,1.0,1.0,1,67022.0
22,9,214,1436,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,86267.0
51,9,1111,327,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,32023.0
11,9,46,72,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,68668.0
11,9,45,134,0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,97026.0
11,9,46,132,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,89110.0
46,5,0,0,0,1.0,1.0,0.26,0.1,0.0,1.0,1.0,1,113107.0
16,5,0,0,0,1.0,1.0,0.16,0.05,0.0,1.0,1.0,1,90313.0
51,9,11318,1360,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,122009.0
46,5,0,0,0,1.0,1.0,0.08,0.04,0.0,1.0,1.0,1,37099.0
22,9,299,2314,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,109906.0
46,5,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,100866.0
22,9,297,1828,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,73174.0
46,4,0,0,0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,1,44280.0
22,5,0,0,0,0.5,0.25,1.0,0.0,0.03,0.5,0.01,0,83167.0
19,9,5135678,0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0,104438.0
3,5,0,0,0,1.0,1.0,0.04,0.07,0.0,1.0,1.0,1,111618.0
46,5,0,0,0,1.0,1.0,0.12,0.06,0.0,1.0,1.0,1,49182.0
46,9,1,0,0,0.0,0.0,0.36,0.12,0.0,0.0,0.0,1,31636.0
46,1,0,0,0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,1,81161.0
11,9,44,132,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,103253.0
51,9,1026,328,1,0.0,0.0,0.5,1.0,0.01,0.0,0.0,0,9037.0
37,5,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,76074.0
63,5,0,0,0,1.0,1.0,0.08,0.05,0.0,1.0,1.0,1,35544.0
19,5,0,0,0,1.0,1.0,0.4,0.2,0.0,1.0,1.0,1,101821.0
22,9,197,1415,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,48591.0
57,9,1093,18740,1,0.0,0.0,1.0,0.0,0.0,0.01,0.05,0,99251.0
58,2,0,0,0,0.0,0.0,0.02,0.06,0.0,0.0,0.0,1,98465.0
22,9,334,13892,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,89201.0
22,9,244,1041,1,0.0,0.0,1.0,0.0,0.03,0.0,0.01,0,21219.0
41,9,146,105,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,67881.0
