service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
63,2,0,0,0,0,109,0.0,0.0,0.06,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,1.0,1,48275.0
12,9,44,74,0,0,18,0.0,0.0,1.0,0.0,0.0,174,134,0.77,0.01,0.0,0.0,0.0,0.0,0,53473.0
20,9,2194619,0,0,0,1,0.0,0.0,1.0,0.0,0.0,10,28,0.5,0.3,0.07,0.0,0.0,0.0,0,1691.0
14,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,0.25,0.0,0.0,0.0,1,117410.0
23,5,0,0,0,0,14,1.0,1.0,0.36,0.29,0.0,255,65,0.25,0.02,0.0,1.0,1.0,0.0,1,100578.0
62,9,146,0,0,0,6,0.0,0.0,0.33,0.33,0.0,178,29,0.16,0.02,0.0,0.0,0.0,0.0,0,27639.0
12,9,36,36,0,0,1,0.0,0.0,1.0,0.0,0.8,177,173,0.98,0.02,0.0,0.0,0.0,0.0,0,78889.0
51,9,756,332,0,1,1,0.0,0.0,1.0,0.0,0.0,75,53,0.71,0.07,0.0,0.0,0.0,0.0,0,962.0
20,5,0,0,0,0,79,1.0,1.0,0.24,0.05,0.0,255,39,0.15,0.06,0.0,1.0,1.0,0.0,1,38754.0
51,9,1319,328,0,1,1,0.0,0.0,1.0,0.0,1.0,248,182,0.73,0.02,0.0,0.0,0.0,0.0,0,73589.0
9,5,0,0,0,0,242,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,1.0,1.0,0.0,1,28849.0
41,9,146,105,0,0,4,0.0,0.0,0.5,0.5,0.0,255,2,0.01,0.64,0.0,0.0,0.0,0.0,0,92566.0
23,9,239,2858,0,1,2,0.0,0.0,1.0,0.0,0.29,149,255,1.0,0.0,0.04,0.0,0.0,0.0,0,38399.0
53,5,0,0,0,0,199,1.0,1.0,0.1,0.05,0.0,255,19,0.07,0.05,0.0,1.0,1.0,0.0,1,124709.0
4,1,0,0,0,0,135,0.0,0.0,0.11,0.07,0.0,255,15,0.06,0.07,0.0,0.0,0.0,1.0,1,28047.0
51,9,766,327,0,1,1,0.0,0.0,1.0,0.0,1.0,67,53,0.79,0.06,0.0,0.0,0.0,0.0,0,88262.0
23,9,288,956,0,1,8,0.0,0.0,1.0,0.0,0.0,138,255,1.0,0.0,0.02,0.0,0.0,0.0,0,15066.0
46,5,0,0,0,0,226,1.0,1.0,0.07,0.04,0.0,30,15,0.5,0.1,0.0,0.93,1.0,0.0,1,110799.0
12,9,44,70,0,0,202,0.0,0.0,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,88074.0
51,9,914,331,0,1,1,0.0,0.0,1.0,0.0,0.0,85,42,0.49,0.06,0.0,0.01,0.0,0.0,0,45628.0
46,5,0,0,0,0,87,1.0,1.0,0.02,0.08,0.0,255,16,0.06,0.06,0.0,1.0,1.0,0.0,1,6257.0
23,9,215,6603,0,1,1,0.0,0.0,1.0,0.0,0.44,5,255,1.0,0.0,0.02,0.0,0.0,0.0,0,23243.0
14,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,0.5,0.0,0.0,0.0,1,49676.0
46,5,0,0,0,0,91,1.0,1.0,0.01,0.07,0.0,255,1,0.0,0.07,0.0,1.0,1.0,0.0,1,16344.0
20,5,0,0,0,0,54,1.0,1.0,0.22,0.07,0.0,255,63,0.25,0.02,0.0,1.0,1.0,0.0,1,32468.0
46,1,0,0,0,0,189,0.0,0.0,0.03,0.07,0.0,255,5,0.02,0.07,0.0,0.0,0.0,1.0,1,89995.0
57,5,0,0,0,0,252,1.0,1.0,0.0,0.06,0.0,255,5,0.02,0.09,0.0,1.0,1.0,0.0,1,44269.0
23,9,202,9685,0,1,4,0.0,0.0,1.0,0.0,0.0,245,255,1.0,0.0,0.02,0.01,0.01,0.0,0,84350.0
23,9,239,285,0,1,11,0.0,0.0,1.0,0.0,0.0,45,255,1.0,0.0,0.01,0.0,0.0,0.0,0,66906.0
51,9,1244,335,0,1,2,0.0,0.0,0.5,1.0,1.0,20,50,0.75,0.2,0.04,0.0,0.0,0.0,0,25980.0
7,5,0,0,0,0,202,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,1.0,1.0,0.0,1,79545.0
23,9,207,1540,0,1,10,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,61357.0
62,9,181,0,0,0,2,0.0,0.0,0.5,1.0,0.0,255,126,0.49,0.01,0.0,0.0,0.0,0.0,0,106543.0
41,5,0,0,0,0,511,0.12,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.09,1.0,0.0,1,34966.0
41,1,0,0,0,0,411,0.09,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.11,0.0,1.0,1,5290.0
66,5,0,0,0,0,257,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,1.0,1.0,0.0,1,7448.0
23,9,151,9518,0,1,1,0.0,0.0,1.0,0.0,0.0,62,255,1.0,0.0,0.01,0.0,0.0,0.0,0,53303.0
54,5,0,0,0,0,233,1.0,1.0,0.09,0.05,0.0,255,22,0.09,0.05,0.0,1.0,1.0,0.0,1,78226.0
