protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
tcp,login,S0,0,0,0,1,42115.0
tcp,mtp,S0,0,0,0,1,85362.0
tcp,http,SF,155,623,0,0,83579.0
tcp,http,SF,222,480,0,0,33835.0
tcp,domain,RSTO,0,0,0,1,124821.0
udp,domain_u,SF,88,17,0,0,31813.0
tcp,http,SF,333,5369,0,0,3843.0
tcp,private,S0,0,0,0,1,106109.0
icmp,eco_i,SF,18,0,0,1,120426.0
tcp,http,SF,240,5291,0,0,68213.0
udp,private,SF,105,146,0,0,29773.0
tcp,vmnet,S0,0,0,0,1,113152.0
udp,domain_u,SF,46,126,0,0,83820.0
tcp,kshell,S0,0,0,0,1,71678.0
tcp,ftp_data,SF,607,0,0,0,59478.0
tcp,ftp,SF,1497,4152,0,0,86748.0
icmp,ecr_i,SF,1032,0,0,1,105969.0
udp,domain_u,SF,44,44,0,0,118428.0
icmp,ecr_i,SF,30,0,0,0,58442.0
icmp,ecr_i,SF,520,0,0,1,79578.0
tcp,http,SF,310,2521,0,0,116927.0
tcp,uucp_path,REJ,0,0,0,1,17914.0
tcp,http,S2,147,0,0,0,72520.0
icmp,urp_i,SF,181,0,0,0,20938.0
tcp,private,S0,0,0,0,1,56003.0
tcp,http,SF,191,885,0,0,53883.0
udp,domain_u,SF,44,44,0,0,118943.0
tcp,http,SF,242,175,0,0,10851.0
tcp,http,SF,226,298,0,0,22318.0
tcp,http,SF,255,4664,0,0,87607.0
tcp,http,SF,219,12648,0,0,111054.0
tcp,http,SF,364,471,0,0,14270.0
tcp,http,SF,195,4750,0,0,117995.0
tcp,http,SF,215,1713,0,0,6137.0
icmp,eco_i,SF,8,0,0,1,48509.0
tcp,http,SF,360,1807,0,0,66887.0
icmp,eco_i,SF,30,0,0,0,97191.0
udp,other,SF,147,0,0,0,47949.0
tcp,http,SF,163,404,0,0,20229.0
tcp,private,S0,0,0,0,1,55900.0
tcp,vmnet,S0,0,0,0,1,76468.0
tcp,telnet,SF,1983,8012,0,0,92060.0
tcp,private,S0,0,0,0,1,37427.0
tcp,ldap,S0,0,0,0,1,54929.0
tcp,finger,S0,0,0,0,1,108445.0
tcp,exec,RSTO,0,0,0,1,60557.0
tcp,smtp,SF,746,320,0,0,90240.0
tcp,mtp,S0,0,0,0,1,34886.0
tcp,uucp,RSTO,0,0,0,1,79938.0
tcp,http,SF,315,1086,0,0,2023.0
tcp,telnet,RSTO,0,0,0,1,81069.0
tcp,http,SF,200,3451,0,0,58504.0
icmp,eco_i,SF,8,0,0,1,115617.0
tcp,http,SF,238,2063,0,0,21041.0
tcp,finger,S0,0,0,0,1,55826.0
tcp,finger,SF,7,0,0,0,29203.0
icmp,eco_i,SF,8,0,0,1,15560.0
icmp,eco_i,SF,8,0,0,1,46853.0
tcp,finger,SF,10,223,0,0,57698.0
tcp,http,S1,246,21006,0,0,25466.0
icmp,ecr_i,SF,1032,0,0,1,65197.0
tcp,http,SF,288,555,0,0,43297.0
tcp,efs,REJ,0,0,0,1,90571.0
icmp,urp_i,SF,182,0,0,0,87488.0
tcp,private,S0,0,0,0,1,67916.0
tcp,http,SF,352,762,0,0,33766.0
tcp,private,S0,0,0,0,1,115551.0
tcp,pop_3,S0,0,0,0,1,84507.0
tcp,finger,SF,8,139,0,0,121699.0
tcp,Z39_50,S0,0,0,0,1,56817.0
tcp,http,SF,184,1650,0,0,8637.0
udp,domain_u,SF,46,78,0,0,100312.0
tcp,uucp_path,S0,0,0,0,1,124559.0
tcp,http,SF,299,2107,0,0,117570.0
tcp,http,SF,318,4973,0,0,88459.0
udp,domain_u,SF,46,190,0,0,23023.0
tcp,http,SF,208,2568,0,0,43911.0
udp,other,SF,146,105,0,0,117205.0
icmp,ecr_i,SF,1480,0,0,1,89062.0
tcp,http,SF,266,359,0,0,52797.0
tcp,private,S0,0,0,0,1,95598.0
tcp,ftp_data,SF,4753,0,0,0,74861.0
tcp,bgp,S0,0,0,0,1,29756.0
tcp,private,S0,0,0,0,1,8267.0
tcp,http,SF,242,406,0,0,13169.0
tcp,private,S0,0,0,0,1,40657.0
udp,domain_u,SF,42,42,0,0,19332.0
tcp,name,REJ,0,0,0,1,14167.0
tcp,ssh,S0,0,0,0,1,38700.0
tcp,http,SF,287,12884,0,0,27261.0
tcp,http,SF,284,3062,0,0,31177.0
tcp,http,SF,210,5320,0,0,84122.0
tcp,time,S0,0,0,0,1,116055.0
tcp,http,SF,238,930,0,0,62914.0
tcp,echo,RSTO,0,0,0,1,70531.0
udp,domain_u,SF,46,498,0,0,69603.0
tcp,ftp,RSTO,0,0,0,1,58844.0
tcp,smtp,SF,2645,332,0,0,17168.0
tcp,http,SF,239,976,0,0,25856.0
icmp,urp_i,SF,182,0,0,0,113542.0
tcp,private,S0,0,0,0,1,33873.0
tcp,private,S0,0,0,0,1,26808.0
tcp,http,SF,206,2190,0,0,49268.0
tcp,smtp,SF,784,333,0,0,84102.0
tcp,http,SF,340,977,0,0,90969.0
udp,domain_u,SF,44,76,0,0,16756.0
tcp,http,SF,314,28906,0,0,69587.0
tcp,smtp,SF,1269,331,0,0,35750.0
tcp,http,SF,250,9918,0,0,55820.0
tcp,smtp,SF,1076,400,0,0,73698.0
tcp,http,SF,294,2676,0,0,123927.0
tcp,http,SF,247,26597,0,0,70071.0
tcp,finger,SF,12,147,0,0,104128.0
tcp,http,SF,355,870,0,0,249.0
icmp,ecr_i,SF,1032,0,0,1,94131.0
tcp,http,SF,214,261,0,0,3301.0
tcp,private,S0,0,0,0,1,89771.0
udp,private,SF,105,0,0,0,2744.0
tcp,hostnames,S0,0,0,0,1,53380.0
icmp,eco_i,SF,8,0,0,1,117580.0
tcp,http,SF,253,2235,0,0,97485.0
tcp,imap4,S0,0,0,0,1,73241.0
tcp,smtp,SF,2425,364,0,0,64939.0
tcp,pop_3,S0,0,0,0,1,10979.0
tcp,ssh,S0,0,0,0,1,14346.0
tcp,efs,REJ,0,0,0,1,17172.0
icmp,ecr_i,SF,520,0,0,1,81647.0
tcp,http,SF,223,5858,0,0,38806.0
tcp,ctf,REJ,0,0,0,1,70905.0
tcp,http,SF,205,1380,0,0,43421.0
tcp,exec,S0,0,0,0,1,90327.0
icmp,ecr_i,SF,520,0,0,1,37511.0
tcp,ftp,SF,225,767,0,0,9212.0
tcp,smtp,SF,765,278,0,0,42674.0
tcp,http,SF,307,1158,0,0,62759.0
tcp,http,SF,232,9743,0,0,83272.0
tcp,http,SF,239,18526,0,0,74279.0
tcp,private,REJ,0,0,0,1,115064.0
icmp,eco_i,SF,8,0,0,1,77522.0
tcp,http,SF,249,451,0,0,115989.0
tcp,http,SF,243,917,0,0,66999.0
tcp,ftp_data,SF,641,0,0,0,10225.0
tcp,http,SF,201,566,0,0,12684.0
tcp,http,SF,212,4556,0,0,28221.0
tcp,http,SF,226,1948,0,0,70140.0
icmp,eco_i,SF,8,0,0,1,29950.0
tcp,http,SF,222,3198,0,0,50867.0
icmp,eco_i,SF,18,0,0,1,62665.0
tcp,ftp_data,SF,203,0,0,0,48454.0
tcp,http,SF,256,4467,0,0,35458.0
tcp,ftp_data,SF,334,0,0,1,107681.0
tcp,http,SF,237,370,0,0,54701.0
tcp,kshell,S0,0,0,0,1,72828.0
tcp,http,SF,286,8188,0,0,3482.0
tcp,private,RSTR,1,0,0,1,58560.0
tcp,private,S0,0,0,0,1,112314.0
tcp,http,REJ,0,0,0,1,30281.0
udp,domain_u,SF,33,0,0,0,123337.0
tcp,http,SF,224,976,0,0,62466.0
icmp,ecr_i,SF,1480,0,0,1,68620.0
tcp,ftp,SF,949,2720,0,0,64886.0
udp,domain_u,SF,45,74,0,0,123242.0
tcp,http,S0,0,0,0,1,95003.0
tcp,http,SF,308,4393,0,0,67274.0
tcp,supdup,S0,0,0,0,1,43777.0
tcp,http,SF,238,9551,0,0,53297.0
tcp,supdup,S0,0,0,0,1,26658.0
tcp,http,SF,215,480,0,0,68549.0
tcp,pop_3,SF,52,1463,0,0,89676.0
tcp,http,SF,268,255,0,0,38706.0
tcp,http,SF,282,13664,0,0,51591.0
tcp,http,SF,349,4726,0,0,109019.0
tcp,http,SF,331,11204,0,0,114422.0
tcp,http,SF,299,2434,0,0,96924.0
icmp,eco_i,SF,18,0,0,1,46617.0
tcp,uucp,S0,0,0,0,1,31167.0
tcp,iso_tsap,S0,0,0,0,1,28548.0
udp,private,SF,1,0,0,1,53072.0
tcp,nnsp,S0,0,0,0,1,115723.0
tcp,http,REJ,0,0,0,0,63902.0
tcp,http,SF,212,703,0,0,39757.0
tcp,http,SF,251,13356,0,0,66233.0
udp,domain_u,SF,42,75,0,0,51201.0
tcp,private,S0,0,0,0,1,96623.0
tcp,ssh,S0,0,0,0,1,25422.0
tcp,http,REJ,0,0,0,0,80582.0
tcp,http,SF,317,2790,0,0,102195.0
tcp,smtp,SF,972,482,0,0,91955.0
tcp,http,SF,143,7782,0,0,116875.0
tcp,ftp_data,SF,383,0,0,0,82720.0
tcp,private,S0,0,0,0,1,24188.0
tcp,login,RSTO,0,0,0,1,18482.0
tcp,http,SF,314,9283,0,0,101071.0
tcp,http,SF,316,2408,0,0,48271.0
tcp,imap4,S0,0,0,0,1,35281.0
udp,other,SF,145,0,0,0,107245.0
tcp,ftp_data,S0,0,0,0,1,87392.0
tcp,http,REJ,0,0,0,0,105525.0
tcp,smtp,SF,12289,1437,0,0,84913.0
tcp,netbios_ns,S0,0,0,0,1,37251.0
tcp,smtp,SF,1501,329,0,0,64502.0
tcp,http,SF,246,1721,0,0,118797.0
tcp,finger,S0,0,0,0,1,8943.0
tcp,http,SF,219,2127,0,0,64977.0
tcp,private,REJ,0,0,0,1,9822.0
