service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
46,1,0,0,0,0,108,0.0,0.0,0.06,0.07,0.0,183,6,0.03,0.07,0.0,0.0,0.0,1.0,1,76728.0
46,5,0,0,0,0,113,1.0,1.0,0.04,0.08,0.0,57,4,0.07,0.14,0.0,1.0,1.0,0.0,1,23589.0
38,1,0,0,0,0,118,0.0,0.0,0.07,0.07,0.0,255,8,0.03,0.07,0.0,0.0,0.0,1.0,1,20929.0
32,1,0,0,0,0,247,0.0,0.0,0.07,0.06,0.0,255,18,0.07,0.07,0.0,0.0,0.0,1.0,1,55841.0
2,5,0,0,0,0,208,1.0,1.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,1.0,1.0,0.0,1,119889.0
23,9,252,11744,0,1,11,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,107527.0
23,9,317,1156,0,1,5,0.0,0.0,1.0,0.0,0.0,42,255,1.0,0.0,0.03,0.0,0.0,0.0,0,2759.0
14,9,520,0,0,0,443,0.0,0.0,1.0,0.0,0.0,231,231,1.0,0.0,0.0,0.0,0.0,0.0,1,107034.0
46,5,0,0,0,0,180,1.0,1.0,0.04,0.05,0.0,121,7,0.06,0.08,0.0,0.88,1.0,0.0,1,57588.0
38,5,0,0,0,0,99,1.0,1.0,0.03,0.07,0.0,255,3,0.01,0.06,0.0,1.0,1.0,0.0,1,36927.0
19,9,246,0,0,1,1,0.0,0.0,1.0,0.0,0.0,5,16,1.0,0.0,0.12,0.0,0.0,0.0,1,768.0
19,5,0,0,0,0,38,1.0,1.0,0.29,0.11,0.0,255,61,0.24,0.02,0.0,1.0,1.0,0.0,1,74245.0
19,9,748,0,0,1,1,0.0,0.0,1.0,0.0,0.0,103,84,0.46,0.04,0.02,0.0,0.0,0.0,0,106799.0
23,9,218,4682,0,1,1,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.06,0.0,0.0,0.0,0,46112.0
41,9,146,0,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.52,0.0,0.0,0.0,0.0,0,32874.0
23,9,298,2507,0,1,4,0.0,0.0,1.0,0.0,0.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0,14840.0
23,9,281,447,0,1,2,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.04,0.0,0.0,0.0,0,50261.0
19,9,3468,0,0,0,24,0.0,0.0,1.0,0.0,0.0,209,100,0.48,0.03,0.0,0.0,0.0,0.0,0,82296.0
23,1,0,0,0,0,1,0.0,0.0,1.0,0.0,1.0,10,174,1.0,0.0,0.14,0.0,0.01,0.9,0,111868.0
23,9,242,434,0,1,1,0.0,0.0,1.0,0.0,0.12,11,255,1.0,0.0,0.05,0.0,0.01,0.0,0,86990.0
46,5,0,0,0,0,139,1.0,1.0,0.1,0.06,0.0,255,9,0.04,0.06,0.0,1.0,1.0,0.0,1,49295.0
13,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,19,1.0,0.0,0.58,0.0,0.0,0.0,1,95711.0
9,2,0,0,0,0,129,0.0,0.0,0.11,0.06,0.0,255,14,0.05,0.07,0.0,0.0,0.0,1.0,1,73197.0
11,9,43,74,0,0,105,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,124245.0
23,9,251,4266,0,1,1,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,0.03,0.0,0.0,0.0,0,45128.0
19,5,0,0,0,0,25,0.96,1.0,0.16,0.12,0.0,255,13,0.05,0.06,0.0,1.0,1.0,0.0,1,55802.0
46,9,28,0,3,0,42,0.0,0.0,1.0,0.0,0.0,245,42,0.17,0.04,0.0,0.02,0.0,0.0,1,1682.0
11,9,44,136,0,0,45,0.0,0.0,1.0,0.0,0.02,185,196,0.78,0.02,0.01,0.0,0.0,0.0,0,30961.0
34,5,0,0,0,0,101,1.0,1.0,0.18,0.06,0.0,255,1,0.0,0.06,0.0,1.0,1.0,0.0,1,52989.0
