service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,1.0,0.0,0.64,0.0,0.01,0.0,1.0,1.0,77523.0
11.0,9.0,45.0,76.0,0.0,0.0,158.0,0.0,0.0,1.0,0.0,0.0,255.0,191.0,0.75,0.01,0.0,0.0,0.0,0.0,0.0,25908.0
44.0,1.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.14,0.06,0.0,20.0,11.0,0.55,0.1,0.0,0.0,0.0,1.0,1.0,99927.0
22.0,9.0,336.0,12265.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,255.0,1.0,0.0,0.04,0.0,0.01,0.0,0.0,21083.0
13.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,100.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,69428.0
22.0,9.0,312.0,43129.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,78.0,255.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,76215.0
4.0,5.0,0.0,0.0,0.0,0.0,288.0,1.0,1.0,0.09,0.05,0.0,255.0,25.0,0.1,0.05,0.0,1.0,1.0,0.0,1.0,122839.0
47.0,5.0,0.0,0.0,0.0,0.0,130.0,1.0,1.0,0.14,0.06,0.0,255.0,18.0,0.07,0.05,0.0,1.0,1.0,0.0,1.0,6118.0
44.0,5.0,0.0,0.0,0.0,0.0,247.0,1.0,1.0,0.04,0.06,0.0,255.0,12.0,0.05,0.09,0.0,1.0,1.0,0.0,1.0,61520.0
44.0,5.0,0.0,0.0,0.0,0.0,223.0,1.0,1.0,0.06,0.04,0.0,83.0,13.0,0.16,0.1,0.0,0.98,1.0,0.0,1.0,46179.0
33.0,5.0,0.0,0.0,0.0,0.0,249.0,1.0,1.0,0.01,0.06,0.0,255.0,3.0,0.01,0.07,0.0,1.0,1.0,0.0,1.0,57165.0
22.0,9.0,346.0,504.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.27,34.0,255.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,14877.0
44.0,3.0,0.0,0.0,0.0,0.0,228.0,0.63,0.5,0.01,0.42,0.0,255.0,2.0,0.01,0.38,0.0,0.56,0.5,0.5,1.0,104083.0
17.0,5.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,0.26,0.06,0.0,255.0,65.0,0.25,0.02,0.0,1.0,1.0,0.0,1.0,36484.0
44.0,9.0,28.0,0.0,3.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,255.0,29.0,0.11,0.01,0.0,0.0,0.0,0.0,1.0,37131.0
14.0,9.0,1480.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,2.0,0.01,0.08,0.0,0.61,0.0,0.0,0.0,33383.0
7.0,5.0,0.0,0.0,0.0,0.0,209.0,1.0,1.0,0.09,0.07,0.0,255.0,19.0,0.07,0.07,0.0,1.0,1.0,0.0,1.0,51077.0
6.0,5.0,0.0,0.0,0.0,0.0,202.0,1.0,1.0,0.03,0.07,0.0,255.0,7.0,0.03,0.08,0.0,1.0,1.0,0.0,1.0,39564.0
22.0,9.0,0.0,415.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59282.0
42.0,5.0,0.0,0.0,0.0,0.0,254.0,1.0,1.0,0.07,0.07,0.0,255.0,18.0,0.07,0.07,0.0,1.0,1.0,0.0,1.0,124611.0
21.0,5.0,0.0,0.0,0.0,0.0,298.0,1.0,1.0,0.01,0.06,0.0,255.0,4.0,0.02,0.07,0.0,1.0,1.0,0.0,1.0,122411.0
44.0,5.0,0.0,0.0,0.0,0.0,239.0,1.0,1.0,0.06,0.06,0.0,255.0,6.0,0.02,0.06,0.0,1.0,1.0,0.0,1.0,51912.0
22.0,9.0,211.0,9945.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.14,26.0,255.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,83971.0
44.0,5.0,0.0,0.0,0.0,0.0,216.0,1.0,1.0,0.07,0.06,0.0,255.0,29.0,0.11,0.06,0.0,1.0,1.0,0.0,1.0,76084.0
44.0,5.0,0.0,0.0,0.0,0.0,158.0,1.0,1.0,0.01,0.07,0.0,255.0,2.0,0.01,0.07,0.0,1.0,1.0,0.0,1.0,5237.0
22.0,9.0,347.0,307.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,58.0,255.0,1.0,0.0,0.06,0.0,0.01,0.0,0.0,42712.0
34.0,1.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.1,0.06,0.0,255.0,20.0,0.08,0.08,0.0,0.0,0.0,1.0,1.0,108499.0
11.0,9.0,44.0,136.0,0.0,0.0,231.0,0.0,0.0,1.0,0.01,0.01,233.0,194.0,0.83,0.01,0.0,0.0,0.0,0.0,0.0,81181.0
44.0,5.0,0.0,0.0,0.0,0.0,121.0,1.0,1.0,0.01,0.06,0.0,112.0,1.0,0.01,0.12,0.0,1.0,1.0,0.0,1.0,88273.0
44.0,5.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0,0.08,0.06,0.0,255.0,3.0,0.01,0.06,0.0,1.0,1.0,0.0,1.0,4234.0
22.0,9.0,330.0,12277.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.1,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35539.0
31.0,5.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,0.08,0.08,0.0,255.0,5.0,0.02,0.07,0.0,1.0,1.0,0.0,1.0,14686.0
44.0,5.0,0.0,0.0,0.0,0.0,181.0,1.0,1.0,0.03,0.06,0.0,255.0,6.0,0.02,0.08,0.0,1.0,1.0,0.0,1.0,90098.0
5.0,1.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.13,0.06,0.0,255.0,18.0,0.07,0.06,0.0,0.0,0.0,1.0,1.0,97633.0
22.0,9.0,232.0,14993.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.29,74.0,255.0,1.0,0.0,0.01,0.0,0.0,0.07,0.0,80894.0
44.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,1.0,0.0,0.05,0.0,0.0,0.0,1.0,1.0,78390.0
44.0,5.0,0.0,0.0,0.0,0.0,81.0,1.0,1.0,0.31,0.05,0.0,255.0,25.0,0.1,0.05,0.0,1.0,1.0,0.0,1.0,13017.0
44.0,5.0,0.0,0.0,0.0,0.0,259.0,1.0,1.0,0.05,0.06,0.0,255.0,12.0,0.05,0.06,0.0,1.0,1.0,0.0,1.0,68817.0
44.0,5.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.02,0.07,0.0,255.0,3.0,0.01,0.07,0.0,1.0,1.0,0.0,1.0,37007.0
11.0,9.0,45.0,131.0,0.0,0.0,173.0,0.0,0.0,0.99,0.01,0.01,175.0,136.0,0.78,0.02,0.0,0.0,0.0,0.0,0.0,119985.0
