service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
11,9,34,34,0,0,2,0.0,0.0,1.0,0.0,0.17,88,87,0.99,0.02,0.0,0.0,0.0,0.0,0,56901.0
22,9,295,443,0,1,9,0.0,0.0,1.0,0.0,0.0,107,255,1.0,0.0,0.04,0.0,0.0,0.0,0,66756.0
22,5,0,0,0,0,20,1.0,1.0,0.5,0.2,0.0,255,67,0.26,0.02,0.0,1.0,1.0,0.0,1,50486.0
22,9,221,10131,0,1,1,0.0,0.0,1.0,0.0,0.4,149,255,1.0,0.0,0.02,0.0,0.0,0.0,0,37366.0
44,5,0,0,0,0,171,1.0,1.0,0.09,0.06,0.0,255,5,0.02,0.08,0.0,1.0,1.0,0.0,1,15158.0
22,9,260,1699,0,1,5,0.0,0.0,1.0,0.0,0.33,5,255,1.0,0.0,0.03,0.0,0.0,0.0,0,73653.0
22,9,155,3902,0,1,3,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.0,0.01,0.0,0,16484.0
22,9,344,1114,0,1,1,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,0.04,0.0,0.0,0.0,0,11845.0
40,1,0,0,0,0,511,0.18,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.05,0.0,1.0,1,60104.0
11,9,45,71,0,0,243,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,16689.0
22,9,374,255,0,1,10,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,92318.0
22,9,334,2445,0,1,6,0.0,0.0,1.0,0.0,0.17,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,33120.0
56,2,0,0,0,0,185,0.0,0.0,0.09,0.06,0.0,255,16,0.06,0.07,0.0,0.0,0.0,1.0,1,101212.0
19,9,2194619,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,81,0.32,0.02,0.0,0.0,0.0,0.0,0,17498.0
19,9,5558,0,0,0,1,0.0,0.0,1.0,0.0,0.0,70,35,0.19,0.06,0.06,0.0,0.0,0.0,0,64030.0
22,9,224,682,0,1,24,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,79792.0
