service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
59.0,9.0,78.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,16718.0
55.0,9.0,1559.0,2855.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8675.0
22.0,9.0,318.0,1663.0,1.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,51581.0
39.0,9.0,48.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69521.0
45.0,9.0,1.0,0.0,0.0,0.0,0.0,0.64,0.05,0.0,0.0,0.0,1.0,14317.0
22.0,9.0,227.0,9986.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,125249.0
13.0,9.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27,0.0,0.0,1.0,124416.0
45.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.11,0.0,1.0,108478.0
45.0,9.0,1.0,0.0,0.0,0.0,0.0,0.64,0.09,0.0,0.0,0.0,1.0,35999.0
11.0,9.0,45.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85970.0
45.0,5.0,0.0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1.0,118654.0
52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.0,1.0,108718.0
13.0,9.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2947.0
53.0,5.0,0.0,0.0,0.0,1.0,1.0,0.45,0.25,0.0,1.0,1.0,1.0,102419.0
11.0,9.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61458.0
22.0,9.0,212.0,1170.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,89781.0
45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.0,1.0,61507.0
22.0,9.0,270.0,44058.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,35755.0
16.0,5.0,0.0,0.0,0.0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1.0,85060.0
24.0,5.0,0.0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,1.0,1.0,1.0,76586.0
19.0,5.0,0.0,0.0,0.0,0.97,1.0,0.22,0.08,0.0,1.0,1.0,1.0,14003.0
40.0,9.0,146.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105415.0
22.0,9.0,337.0,282.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31954.0
22.0,9.0,337.0,7207.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,38288.0
22.0,9.0,224.0,471.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.02,0.0,122673.0
22.0,9.0,306.0,1075.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16496.0
55.0,9.0,122.0,1348.0,1.0,0.0,0.0,1.0,0.0,0.0,0.96,0.97,0.0,5194.0
45.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.08,0.0,1.0,83029.0
22.0,9.0,313.0,29165.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,84205.0
22.0,9.0,158.0,26866.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,3904.0
5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1.0,381.0
