protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
1,24,9,226,1787,0,0,4949.0
1,38,5,0,0,0,1,55414.0
1,24,1,0,0,0,0,52530.0
1,19,9,1222,2451,0,0,52632.0
1,17,5,0,0,0,1,92495.0
1,24,9,330,7474,0,0,56847.0
1,24,9,244,1307,0,0,17767.0
2,12,9,43,109,0,0,89244.0
1,46,5,0,0,0,1,51425.0
0,15,9,520,0,0,1,28237.0
1,46,5,0,0,0,1,2419.0
1,30,1,0,0,0,1,79377.0
1,2,5,0,0,0,1,5147.0
1,24,9,222,370,0,0,42902.0
2,12,9,136,43,0,0,34658.0
2,42,9,146,105,0,0,34287.0
1,56,9,248,40076,0,0,109686.0
1,40,5,0,0,0,1,37032.0
1,25,1,0,0,0,1,40533.0
1,46,4,0,0,0,1,122132.0
1,46,5,0,0,0,1,64616.0
2,12,9,30,0,0,0,61869.0
0,14,9,8,0,0,1,19299.0
1,61,5,0,0,0,1,100098.0
1,46,5,0,0,0,1,18254.0
1,24,9,275,377,0,0,16701.0
1,24,1,0,0,0,0,78053.0
1,35,5,0,0,0,1,58938.0
1,56,5,0,0,0,1,118514.0
1,31,5,0,0,0,1,53723.0
1,34,5,0,0,0,1,56187.0
1,24,9,323,954,0,0,115373.0
1,24,9,301,274,0,0,73515.0
2,12,9,44,72,0,0,43969.0
1,24,9,152,1690,0,0,85300.0
2,42,9,146,0,0,0,36987.0
1,24,9,314,940,0,0,38929.0
1,24,9,215,2637,0,0,17851.0
1,64,5,0,0,0,1,48352.0
1,24,9,292,788,0,0,68410.0
1,46,1,0,0,0,1,49510.0
2,42,9,516,4,0,0,61224.0
1,24,9,226,12139,0,0,13690.0
1,24,9,246,2288,0,0,96365.0
1,46,1,0,0,0,1,116724.0
2,42,9,146,105,0,0,112736.0
1,24,9,281,8525,0,0,13219.0
1,24,9,203,863,0,0,84581.0
1,20,9,334,0,0,1,110755.0
2,12,9,44,133,0,0,69720.0
1,24,1,0,0,0,0,58419.0
0,14,9,8,0,0,1,1862.0
1,24,9,221,1109,0,0,125836.0
1,9,5,0,0,0,1,75453.0
1,24,9,293,472,0,0,27371.0
1,2,5,0,0,0,1,28930.0
1,24,9,144,9569,0,0,8162.0
0,14,9,8,0,0,1,21880.0
2,42,9,146,105,0,0,6576.0
1,50,9,1142,332,0,0,73912.0
1,24,9,316,2029,0,0,32211.0
1,19,9,326,1054,0,0,99585.0
1,13,5,0,0,0,1,26634.0
2,12,9,36,101,0,0,31460.0
1,24,9,266,2424,0,0,35353.0
1,24,9,311,1370,0,0,38198.0
2,46,9,105,146,0,0,76492.0
1,46,1,0,0,0,1,52027.0
1,46,5,0,0,0,1,107853.0
2,12,9,46,46,0,0,52132.0
1,46,5,0,0,0,1,53878.0
1,46,1,0,0,0,1,101840.0
1,26,5,0,0,0,1,26617.0
1,24,9,317,1322,0,0,61184.0
1,24,9,255,650,0,0,10639.0
1,24,9,229,2030,0,0,29275.0
1,46,5,0,0,0,1,66995.0
1,6,5,0,0,0,1,17075.0
1,50,9,2393,385,0,0,121642.0
1,24,9,299,267,0,0,90662.0
1,46,5,0,0,0,1,39977.0
1,18,5,0,0,0,1,90251.0
1,24,9,237,1944,0,0,92941.0
1,50,9,784,336,0,0,100672.0
2,42,9,516,4,0,0,35760.0
1,24,9,153,7033,0,0,51138.0
1,56,9,562,9139,0,0,77945.0
1,61,5,0,0,0,1,69460.0
1,50,9,1393,333,0,0,98330.0
2,46,9,105,145,0,0,75934.0
1,20,9,192,0,0,0,125430.0
2,12,9,42,42,0,0,102498.0
1,33,5,0,0,0,1,124986.0
1,24,9,160,584,0,0,1384.0
1,38,5,0,0,0,1,106140.0
1,19,9,60,189,0,0,84831.0
1,46,5,0,0,0,1,87444.0
1,24,9,251,301,0,0,110.0
1,20,9,334,0,0,1,84515.0
1,24,9,295,2247,0,0,52148.0
2,46,9,28,0,0,1,113657.0
1,24,5,0,0,0,1,82874.0
1,24,9,244,1408,0,0,27637.0
1,24,9,230,1075,0,0,120332.0
1,24,9,298,711,0,0,24216.0
1,24,9,224,1837,0,0,80560.0
1,46,3,0,0,0,1,20916.0
1,20,9,9311,0,0,0,124755.0
1,50,9,1231,331,0,0,60675.0
0,15,9,520,0,0,1,33393.0
0,14,9,8,0,0,1,24968.0
1,30,5,0,0,0,1,9367.0
1,50,9,11406,1358,0,0,105014.0
1,24,9,306,489,0,0,58821.0
2,12,9,44,44,0,0,52633.0
1,20,9,1690,0,0,0,7843.0
2,12,9,46,135,0,0,123669.0
1,24,9,191,2071,0,0,111895.0
1,24,9,339,2456,0,0,52525.0
1,24,9,54540,8314,0,0,103330.0
1,24,9,318,525,0,0,23923.0
1,64,5,0,0,0,1,159.0
2,46,9,1,0,0,1,53079.0
1,0,9,86,128,0,0,58449.0
1,46,1,0,0,0,1,96550.0
1,46,5,0,0,0,1,13522.0
1,24,1,0,0,0,0,102167.0
0,15,9,1032,0,0,1,5861.0
1,24,9,332,277,0,0,41287.0
1,24,9,215,368,0,0,73224.0
1,61,5,0,0,0,1,15712.0
1,58,5,0,0,0,1,75475.0
1,24,9,159,2886,0,0,110126.0
1,50,9,675,334,0,0,123161.0
0,14,9,8,0,0,1,18897.0
2,12,9,44,81,0,0,7765.0
1,46,1,0,0,0,1,36685.0
1,24,9,263,1630,0,0,2509.0
1,24,1,0,0,0,0,65026.0
1,24,9,239,398,0,0,85795.0
2,46,9,28,0,0,1,51650.0
1,56,2,1,15,0,1,71082.0
2,46,9,105,146,0,0,8962.0
1,24,9,337,397,0,0,90838.0
2,12,9,43,76,0,0,125656.0
1,56,5,0,0,0,1,105629.0
1,24,6,214,14600,0,0,81749.0
1,24,9,226,183,0,0,100426.0
1,2,5,0,0,0,1,14507.0
1,24,9,324,1694,0,0,13711.0
1,2,5,0,0,0,1,96658.0
1,24,9,219,622,0,0,49697.0
1,18,5,0,0,1,1,63005.0
1,46,5,0,0,0,1,112298.0
1,24,9,217,1891,0,0,98294.0
1,24,1,0,0,0,0,37816.0
1,46,1,0,0,0,1,5415.0
1,50,9,1656,338,0,0,35645.0
1,24,9,340,414,0,0,13718.0
1,20,5,0,0,0,1,55224.0
1,19,9,1489,4152,0,0,122314.0
1,24,9,229,54631,0,0,38705.0
1,50,9,11482,1552,0,0,71355.0
1,24,1,0,0,0,0,35404.0
1,21,5,0,0,0,1,53134.0
1,33,1,0,0,0,1,105252.0
1,25,1,0,0,0,1,11487.0
1,24,1,0,0,0,0,122937.0
1,24,4,53208,7300,0,0,20668.0
1,46,5,0,0,0,1,55226.0
1,46,5,0,0,0,1,18708.0
1,20,9,59,0,0,0,100024.0
1,6,5,0,0,0,1,91468.0
1,46,5,0,0,0,1,77090.0
