protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
udp,domain_u,SF,46,139,0,0,46216.0
icmp,eco_i,SF,8,0,0,1,15837.0
tcp,http,REJ,0,0,0,0,81287.0
tcp,smtp,SF,978,439,0,0,105115.0
tcp,http,SF,300,1380,0,0,105242.0
tcp,bgp,REJ,0,0,0,1,105373.0
udp,domain_u,SF,45,128,0,0,53779.0
tcp,ftp_data,SF,501760,0,0,0,69807.0
tcp,http,SF,344,3123,0,0,22879.0
tcp,private,S0,0,0,0,1,105351.0
tcp,mtp,S0,0,0,0,1,81211.0
tcp,finger,S0,0,0,0,1,25338.0
udp,domain_u,SF,46,82,0,0,104720.0
tcp,smtp,SF,911,434,0,0,57808.0
tcp,http,S0,0,0,0,1,39495.0
icmp,eco_i,SF,18,0,0,1,116387.0
tcp,private,RSTR,0,0,0,1,16690.0
tcp,private,S0,0,0,0,1,23002.0
tcp,link,S0,0,0,0,1,62488.0
tcp,http,SF,286,381,0,0,2844.0
icmp,ecr_i,SF,30,0,0,0,52657.0
tcp,private,S0,0,0,0,1,82012.0
tcp,http,SF,418,6227,0,0,116142.0
tcp,courier,S0,0,0,0,1,76671.0
tcp,http,SF,301,274,0,0,73515.0
tcp,whois,RSTR,0,0,0,1,94624.0
udp,private,SF,28,0,0,1,62787.0
tcp,smtp,SF,1627,408,0,0,69719.0
tcp,http,REJ,0,0,0,0,83342.0
tcp,echo,S0,0,0,0,1,42247.0
tcp,http,SF,176,4578,0,0,92956.0
tcp,private,S0,0,0,0,1,20419.0
tcp,http,REJ,0,0,0,1,33343.0
tcp,http,SF,213,345,0,0,103458.0
tcp,http,SF,209,526,0,0,17228.0
tcp,http,SF,230,1283,0,0,35556.0
tcp,private,S0,0,0,0,1,8033.0
tcp,http,SF,208,885,0,0,85515.0
udp,domain_u,SF,45,82,0,0,25547.0
tcp,http,SF,289,4672,0,0,114984.0
tcp,http,SF,155,623,0,0,83579.0
tcp,ftp_data,SF,16,0,0,0,44092.0
tcp,http,SF,224,1529,0,0,59326.0
tcp,private,S0,0,0,0,1,115019.0
tcp,http,SF,300,1921,0,0,111189.0
tcp,efs,S0,0,0,0,1,8892.0
tcp,ftp_data,SF,201,0,0,0,89848.0
tcp,private,REJ,0,0,0,1,12198.0
icmp,eco_i,SF,18,0,0,1,20064.0
tcp,smtp,SF,11711,1372,0,0,53846.0
tcp,ftp_data,SF,12,0,0,0,121753.0
udp,other,SF,1,0,0,1,108978.0
tcp,time,SF,0,4,0,0,82693.0
icmp,eco_i,SF,8,0,0,1,78629.0
tcp,uucp,S0,0,0,0,1,8598.0
tcp,http,SF,260,2090,0,0,67227.0
tcp,ldap,S0,0,0,0,1,56433.0
tcp,http,SF,218,4859,0,0,55589.0
udp,domain_u,SF,45,134,0,0,52724.0
tcp,smtp,SF,682,315,0,0,92288.0
tcp,http,SF,193,761,0,0,62231.0
tcp,http,SF,196,11232,0,0,54491.0
tcp,http,SF,201,1464,0,0,7431.0
udp,domain_u,SF,36,0,0,0,87544.0
tcp,ftp_data,SF,7045,0,0,1,61384.0
