service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
11.0,9.0,45.0,76.0,0.0,0.0,158.0,0.0,0.0,1.0,0.0,0.0,255.0,191.0,0.75,0.01,0.0,0.0,0.0,0.0,0.0,25908.0
48.0,9.0,1164.0,376.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,108.0,206.0,0.73,0.03,0.01,0.0,0.0,0.0,0.0,95399.0
13.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,100.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,69428.0
48.0,9.0,2911.0,335.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,153.0,174.0,0.75,0.02,0.01,0.0,0.0,0.0,0.0,119804.0
19.0,9.0,276.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,187.0,95.0,0.38,0.05,0.02,0.03,0.0,0.0,0.0,20926.0
22.0,9.0,357.0,1081.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,19.0,255.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,20811.0
11.0,9.0,43.0,131.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,0.01,255.0,254.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,39754.0
22.0,9.0,346.0,504.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.27,34.0,255.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,14877.0
44.0,9.0,28.0,0.0,3.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,255.0,29.0,0.11,0.01,0.0,0.0,0.0,0.0,1.0,37131.0
14.0,9.0,1480.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,2.0,0.01,0.08,0.0,0.61,0.0,0.0,1.0,33383.0
11.0,9.0,45.0,45.0,0.0,0.0,166.0,0.0,0.0,1.0,0.0,0.0,255.0,254.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,122414.0
22.0,9.0,199.0,337.0,0.0,1.0,27.0,0.0,0.0,1.0,0.0,0.06,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19205.0
22.0,9.0,347.0,307.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,58.0,255.0,1.0,0.0,0.06,0.0,0.01,0.0,0.0,42712.0
11.0,9.0,44.0,136.0,0.0,0.0,231.0,0.0,0.0,1.0,0.01,0.01,233.0,194.0,0.83,0.01,0.0,0.0,0.0,0.0,0.0,81181.0
48.0,9.0,1281.0,443.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,152.0,142.0,0.5,0.03,0.01,0.0,0.0,0.0,0.0,5423.0
11.0,9.0,44.0,132.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.01,255.0,250.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,36963.0
48.0,9.0,605.0,328.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,205.0,245.0,0.96,0.01,0.01,0.0,0.0,0.0,0.0,123396.0
11.0,9.0,44.0,82.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,255.0,226.0,0.89,0.01,0.0,0.0,0.0,0.0,0.0,56355.0
40.0,9.0,146.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,124215.0
19.0,9.0,7321.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,57.0,77.0,0.51,0.05,0.03,0.0,0.0,0.0,0.0,7254.0
11.0,9.0,45.0,131.0,0.0,0.0,173.0,0.0,0.0,0.99,0.01,0.01,175.0,136.0,0.78,0.02,0.0,0.0,0.0,0.0,0.0,119985.0
48.0,9.0,923.0,486.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,150.0,0.83,0.33,0.02,0.17,0.0,0.0,0.0,40878.0
22.0,4.0,50248.0,8314.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.18,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0.05,1.0,30379.0
14.0,9.0,1032.0,0.0,0.0,0.0,511.0,0.0,0.0,1.0,0.0,0.0,255.0,162.0,0.64,0.03,0.0,0.0,0.0,0.0,1.0,2293.0
22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,255.0,1.0,0.0,0.11,0.0,0.0,1.0,0.0,1786.0
40.0,9.0,147.0,105.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,255.0,3.0,0.01,0.51,0.0,0.0,0.0,0.0,0.0,52898.0
13.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,1.0,0.0,0.55,0.0,0.0,0.0,1.0,16881.0
22.0,9.0,282.0,811.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,0.1,48.0,255.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,63396.0
22.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,43.0,247.0,1.0,0.0,0.19,0.0,0.0,0.99,0.0,83328.0
11.0,9.0,43.0,43.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,255.0,194.0,0.76,0.01,0.0,0.0,0.0,0.0,0.0,34702.0
48.0,9.0,576.0,331.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,187.0,135.0,0.57,0.03,0.01,0.0,0.0,0.0,0.0,120455.0
11.0,9.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,255.0,29.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,79658.0
11.0,9.0,45.0,71.0,0.0,0.0,129.0,0.0,0.0,1.0,0.0,0.0,255.0,254.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,107633.0
22.0,9.0,199.0,511.0,0.0,1.0,26.0,0.0,0.0,1.0,0.0,0.07,255.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115646.0
48.0,9.0,722.0,327.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,147.0,110.0,0.44,0.04,0.02,0.0,0.0,0.0,0.0,120440.0
