protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
1,22,9,297,2649,0,0,85847.0
1,22,9,318,270,0,0,42713.0
1,22,9,304,297,0,0,102071.0
2,40,9,147,105,0,0,23689.0
1,19,9,965,0,0,0,32647.0
2,11,9,44,159,0,0,97046.0
1,45,5,0,0,0,1,88437.0
1,22,1,0,0,0,0,31538.0
1,53,5,0,0,0,1,24559.0
1,45,5,0,0,0,1,52618.0
1,22,9,144,9534,0,0,4813.0
1,7,5,0,0,0,1,49582.0
2,11,9,32,86,0,0,72268.0
1,22,9,322,272,0,0,31319.0
1,45,1,0,0,0,1,4542.0
1,40,9,59,0,0,0,124645.0
1,22,9,262,611,0,0,45265.0
1,49,9,747,386,0,0,4392.0
1,22,9,197,5208,0,0,53576.0
1,35,5,0,0,0,1,40786.0
1,18,9,239,769,0,0,14315.0
0,14,9,30,0,0,0,26490.0
1,22,9,235,481,0,0,41955.0
1,22,9,233,384,0,0,125697.0
1,45,5,0,0,0,1,100881.0
1,7,5,0,0,0,1,38686.0
1,40,4,1,0,0,1,89147.0
1,45,4,1,0,0,1,82065.0
0,57,9,183,0,0,0,41835.0
1,49,9,1132,333,0,0,38542.0
1,40,4,0,0,0,1,101359.0
1,22,1,0,0,0,0,45678.0
1,45,5,0,0,0,1,44489.0
1,22,9,300,1037,0,0,83100.0
1,56,5,0,0,0,1,12556.0
1,6,5,0,0,0,1,123343.0
1,27,1,0,0,0,0,28669.0
1,19,5,0,0,0,1,72704.0
1,58,2,0,0,0,1,13319.0
2,11,9,36,0,0,0,79554.0
1,22,9,303,297,0,0,54299.0
1,22,9,325,2649,0,0,119.0
1,22,9,324,2178,0,0,9503.0
1,22,9,322,1000,0,0,36674.0
1,19,9,3690,0,0,0,65043.0
1,22,9,347,298,0,0,14962.0
1,22,1,0,0,0,0,113992.0
1,22,9,248,397,0,0,82647.0
0,13,9,8,0,0,1,61944.0
1,5,1,0,0,0,1,113516.0
1,45,1,0,0,0,1,11289.0
1,22,9,205,9411,0,0,119066.0
1,22,9,305,1219,0,0,86458.0
1,22,9,217,1856,0,0,42051.0
1,45,1,0,0,0,1,63627.0
1,22,2,267,2920,0,0,21738.0
1,22,9,201,1800,0,0,37529.0
1,49,9,748,387,0,0,63681.0
1,22,1,0,0,0,0,83159.0
1,45,5,0,0,0,1,27013.0
1,45,5,0,0,0,1,13083.0
1,49,9,2416,334,0,0,55303.0
1,40,4,0,0,0,1,54927.0
1,45,5,0,0,0,1,107997.0
1,45,5,0,0,0,1,27136.0
1,22,9,245,285,0,0,89858.0
2,11,9,45,110,0,0,30467.0
1,45,5,0,0,0,1,47036.0
1,6,5,0,0,0,1,36872.0
1,45,5,0,0,0,1,41800.0
1,45,5,0,0,0,1,74440.0
1,22,9,152,450,0,0,37969.0
1,22,9,224,8714,0,0,35297.0
1,42,5,0,0,0,1,10387.0
0,13,9,30,0,0,0,56469.0
1,12,5,0,0,0,1,104680.0
1,17,5,0,0,0,1,38360.0
2,11,9,44,74,0,0,50743.0
1,22,9,227,3211,0,0,63051.0
1,22,1,0,0,0,0,69265.0
1,45,5,0,0,0,1,90928.0
1,22,9,237,294,0,0,45838.0
1,45,5,0,0,0,1,15844.0
0,14,9,1032,0,0,0,60441.0
1,53,5,0,0,0,1,69567.0
1,22,9,276,2771,0,0,77831.0
1,22,9,284,5989,0,0,24327.0
1,58,5,0,0,0,1,42971.0
1,22,9,237,1481,0,0,76413.0
1,45,1,0,0,0,1,122210.0
1,45,5,0,0,0,1,112173.0
1,45,5,0,0,0,1,18560.0
1,29,5,0,0,0,1,54429.0
1,45,5,0,0,0,1,46817.0
1,22,9,305,4073,0,0,72192.0
1,45,5,0,0,0,1,21243.0
1,49,9,3370,330,0,0,9766.0
1,22,9,223,1425,0,0,61618.0
1,51,3,0,0,0,1,68259.0
1,22,9,185,11293,0,0,100170.0
1,22,9,241,4794,0,0,71200.0
1,19,9,383,0,0,0,99131.0
1,45,5,0,0,0,1,40951.0
1,17,5,0,0,0,1,98789.0
1,40,5,0,0,0,1,91593.0
2,11,9,46,130,0,0,79875.0
2,11,9,44,120,0,0,71588.0
1,22,9,206,20567,0,0,29370.0
2,45,9,1,0,0,1,62200.0
1,19,9,1690,0,0,0,26476.0
1,22,9,264,1195,0,0,76310.0
1,45,5,0,0,0,1,13315.0
1,6,5,0,0,0,1,113976.0
0,14,9,520,0,0,0,115526.0
1,15,5,0,0,0,1,58702.0
1,49,9,1884,477,0,0,44947.0
0,57,9,181,0,0,0,32571.0
2,11,9,30,0,0,0,53575.0
2,45,9,215,0,0,0,29953.0
1,45,1,0,0,0,1,9253.0
1,22,9,353,462,0,0,42880.0
0,13,9,18,0,0,1,89133.0
1,7,5,0,0,0,1,63226.0
1,22,9,222,955,0,0,2561.0
1,22,9,296,957,0,0,112541.0
1,33,5,0,0,0,1,119865.0
1,22,9,378,364,0,0,34441.0
1,45,5,0,0,0,1,26412.0
1,49,9,816,327,0,0,4148.0
1,3,5,0,0,0,1,72453.0
2,11,9,44,44,0,0,113093.0
2,40,9,516,4,0,0,124355.0
2,11,9,43,43,0,0,91445.0
2,11,9,45,70,0,0,4135.0
1,8,5,0,0,0,1,121136.0
1,45,1,0,0,0,1,66901.0
2,45,9,1,0,0,1,67012.0
1,2,5,0,0,0,1,24665.0
1,22,9,293,12381,0,0,71583.0
1,45,1,0,0,0,1,118585.0
1,22,9,182,1805,0,0,4707.0
0,13,9,8,0,0,1,102704.0
1,45,5,0,0,0,1,17182.0
2,11,9,45,121,0,0,88726.0
1,38,5,0,0,0,1,111805.0
1,22,9,54540,8314,0,0,63091.0
1,21,1,0,0,0,0,45514.0
1,17,9,6,169,0,0,97161.0
1,22,9,309,742,0,0,18002.0
1,22,1,0,0,0,0,22205.0
1,45,5,0,0,0,1,28803.0
2,45,9,1,1,0,1,42172.0
1,45,5,0,0,0,1,2690.0
1,45,1,0,0,0,1,23009.0
1,22,9,310,827,0,0,77731.0
1,45,1,0,0,0,1,53014.0
1,5,5,0,0,0,1,15797.0
1,49,9,851,325,0,0,5277.0
1,22,9,310,513,0,0,78030.0
1,22,5,0,0,0,1,23986.0
1,7,5,0,0,0,1,17015.0
1,49,9,1281,361,0,0,85403.0
1,46,5,0,0,0,1,108449.0
2,11,9,40,52,0,0,20483.0
2,11,9,43,74,0,0,70496.0
1,22,9,222,415,0,0,106010.0
1,45,5,0,0,0,1,56324.0
1,22,9,221,1357,0,0,86380.0
1,45,5,0,0,0,1,74448.0
1,22,9,254,521,0,0,9576.0
1,3,5,0,0,0,1,96574.0
1,22,9,212,728,0,0,6985.0
1,22,9,299,876,0,0,62300.0
2,11,9,88,0,0,0,70999.0
1,19,5,0,0,0,1,20868.0
1,45,1,0,0,0,1,42603.0
2,45,9,28,0,0,1,100025.0
1,40,9,4539,0,0,0,70384.0
1,19,9,334,0,0,0,51401.0
2,11,9,45,121,0,0,9508.0
1,55,5,0,0,0,1,25592.0
1,49,9,2847,333,0,0,75302.0
1,45,1,0,0,0,1,58120.0
1,19,9,0,5,0,1,51170.0
1,23,5,0,0,0,1,57749.0
1,22,9,219,295,0,0,41009.0
1,32,1,0,0,0,1,75713.0
1,22,9,282,295,0,0,66654.0
1,22,9,210,286,0,0,55769.0
1,36,1,0,0,0,1,42685.0
1,22,9,286,315,0,0,4011.0
1,32,5,0,0,0,1,54168.0
1,54,1,0,0,0,1,15279.0
1,53,5,0,0,0,1,41885.0
1,22,9,248,1743,0,0,37315.0
2,45,9,1,0,0,1,42888.0
1,22,9,170,13755,0,0,63394.0
1,45,5,0,0,0,1,21.0
1,22,9,219,2732,0,0,37629.0
1,22,9,300,872,0,0,98071.0
2,11,9,44,72,0,0,58297.0
1,22,9,256,2066,0,0,42787.0
1,8,5,0,0,0,1,96815.0
0,57,9,182,0,0,0,120564.0
1,40,9,35195,0,0,0,52304.0
1,22,9,240,397,0,0,81114.0
0,13,9,8,0,0,1,15578.0
1,49,9,1353,326,0,0,67197.0
1,45,5,0,0,0,1,77985.0
1,45,5,0,0,0,1,96538.0
1,22,9,213,1691,0,0,15379.0
1,22,9,247,2688,0,0,110527.0
1,22,9,210,181,0,0,83204.0
1,22,9,254,397,0,0,70745.0
1,19,9,749,0,0,0,115538.0
1,45,5,0,0,0,1,82890.0
1,55,5,0,0,0,1,118239.0
1,22,9,253,13371,0,0,111568.0
1,3,5,0,0,0,1,35662.0
2,11,9,43,125,0,0,48101.0
1,22,9,307,1705,0,0,41286.0
0,14,9,1480,0,0,0,114242.0
1,55,5,0,0,0,1,16065.0
1,4,5,0,0,0,1,5998.0
2,45,9,1,0,0,1,19834.0
1,23,5,0,0,0,1,91329.0
1,45,1,0,0,0,1,60224.0
1,45,1,0,0,0,1,77189.0
1,17,9,11,141,0,0,48141.0
1,17,9,7,147,0,0,61399.0
1,17,5,0,0,0,1,106708.0
1,19,9,203,0,0,0,79517.0
0,57,9,128,0,0,0,46352.0
1,29,5,0,0,0,1,93954.0
2,40,9,147,0,0,0,32339.0
1,22,1,0,0,0,0,93518.0
1,22,9,305,2507,0,0,455.0
1,19,9,192,0,0,0,8204.0
1,22,9,223,410,0,0,40817.0
2,40,9,145,105,0,0,13441.0
1,49,9,746,336,0,0,14198.0
1,22,9,311,21950,0,0,39603.0
2,11,9,44,113,0,0,54388.0
1,22,9,257,1978,0,0,69350.0
2,11,9,43,74,0,0,75294.0
1,22,1,0,0,0,0,94786.0
1,32,5,0,0,0,1,123725.0
