service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
private,S0,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,84178.0
netbios_dgm,S0,0,0,0,1.0,1.0,0.05,0.07,0.0,1.0,1.0,1,124799.0
private,S0,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,16444.0
private,S0,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,66801.0
private,SF,28,0,0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,1,1159.0
private,S0,0,0,0,1.0,1.0,0.11,0.05,0.0,1.0,1.0,1,52952.0
http,SF,334,617,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,19375.0
pop_2,S0,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,61321.0
http,S0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,114861.0
uucp,RSTO,0,0,0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,1,21500.0
private,S0,0,0,0,1.0,1.0,0.12,0.06,0.0,1.0,1.0,1,25386.0
domain_u,SF,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,23629.0
http,S0,0,0,0,1.0,1.0,0.33,0.22,0.0,1.0,1.0,1,102725.0
http,SF,225,3265,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,114698.0
courier,S0,0,0,0,1.0,1.0,0.02,0.05,0.0,1.0,1.0,1,72456.0
http,SF,323,766,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,117485.0
whois,S0,0,0,0,1.0,1.0,0.07,0.08,0.0,1.0,1.0,1,23203.0
smtp,SF,978,404,1,0.0,0.0,1.0,0.0,0.01,0.01,0.01,0,119540.0
http,SF,350,3436,1,0.0,0.0,1.0,0.0,0.02,0.02,0.0,0,116427.0
private,S0,0,0,0,1.0,1.0,0.04,0.13,0.0,1.0,1.0,1,76538.0
ftp_data,SF,0,5150790,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,92118.0
http,SF,321,11850,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,121971.0
smtp,SF,1870,331,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,125937.0
http,SF,325,5881,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,112718.0
http,SF,301,7783,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,55892.0
ftp_data,SF,1199,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,59358.0
private,S0,0,0,0,1.0,1.0,0.1,0.08,0.0,1.0,1.0,1,40033.0
domain_u,SF,46,135,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,21932.0
domain_u,SF,43,69,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,97069.0
http,SF,54540,8314,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,50947.0
http,SF,362,327,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,115890.0
ftp_data,SF,1699,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,80554.0
iso_tsap,REJ,0,0,0,0.0,0.0,0.05,0.07,0.0,0.0,0.0,1,111271.0
http,SF,257,2220,1,0.0,0.0,1.0,0.0,0.04,0.0,0.01,0,41509.0
http,SF,230,627,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,119941.0
private,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,23956.0
private,SF,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,42903.0
private,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,108571.0
http,SF,139,29859,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,114352.0
http,SF,368,1856,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,6270.0
private,RSTR,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,124518.0
http,SF,285,23652,1,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0,30197.0
smtp,SF,748,387,1,0.0,0.0,1.0,0.0,0.01,0.91,0.73,0,63681.0
http,SF,295,2574,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,114050.0
http,SF,269,1397,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,85983.0
netbios_ssn,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,84436.0
http,SF,325,1433,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,3730.0
http,SF,244,932,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,97050.0
finger,SF,6,136,0,0.0,0.0,0.33,1.0,0.0,0.0,0.0,0,1822.0
private,SF,28,0,0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,1,56676.0
private,S0,0,0,0,1.0,1.0,0.19,0.06,0.0,1.0,1.0,1,83937.0
ftp_data,SF,2271,0,0,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0,38752.0
ecr_i,SF,520,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,62860.0
login,S0,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,15470.0
http,SF,207,353,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,48520.0
http_443,S0,0,0,0,1.0,1.0,0.15,0.05,0.0,1.0,1.0,1,25657.0
private,REJ,0,0,0,0.0,0.0,0.43,0.09,0.0,0.0,0.0,1,84087.0
other,RSTR,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,100534.0
http,SF,327,392,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,49272.0
uucp_path,REJ,0,0,0,0.0,0.0,0.08,0.07,0.0,0.0,0.0,1,112168.0
ftp_data,S0,0,0,0,1.0,1.0,0.21,0.06,0.0,1.0,1.0,1,59827.0
private,SF,105,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,12802.0
private,RSTR,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,56019.0
http,SF,214,591,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,103693.0
http,SF,301,1671,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,16467.0
http,SF,216,4452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,49660.0
domain_u,SF,46,80,0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0,120651.0
smtp,SF,1029,326,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,11727.0
private,S0,0,0,0,1.0,1.0,0.06,0.05,0.0,1.0,1.0,1,38023.0
supdup,S0,0,0,0,1.0,1.0,0.1,0.04,0.0,1.0,1.0,1,21392.0
http,S1,295,0,1,0.33,0.33,1.0,0.0,0.05,0.01,0.01,0,123404.0
private,S0,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,13952.0
ftp,SF,1042,3081,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,119924.0
telnet,S0,0,0,0,0.97,1.0,0.24,0.09,0.0,1.0,1.0,1,14138.0
Z39_50,REJ,0,0,0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,1,91575.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,60079.0
http,SF,224,1963,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,19984.0
http,SF,205,3048,1,0.17,0.17,1.0,0.0,0.0,0.01,0.01,0,82421.0
efs,S0,0,0,0,1.0,1.0,0.15,0.06,0.0,1.0,1.0,1,60057.0
private,S0,0,0,0,1.0,1.0,0.02,0.07,0.0,1.0,1.0,1,31483.0
ftp_data,SF,334,0,1,0.0,0.0,1.0,0.0,0.33,0.0,0.0,1,27443.0
private,S0,0,0,0,1.0,1.0,0.14,0.06,0.0,1.0,1.0,1,107579.0
private,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,14250.0
ftp,SF,1209,2447,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,75688.0
private,S0,0,0,0,1.0,1.0,0.09,0.05,0.0,1.0,1.0,1,109335.0
http,SF,307,857,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,62386.0
private,S0,0,0,0,1.0,1.0,0.14,0.07,0.0,1.0,1.0,1,72668.0
http,SF,219,1896,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,25743.0
http,SF,214,8844,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,73782.0
imap4,S0,0,0,0,1.0,1.0,0.12,0.06,0.0,1.0,1.0,1,86019.0
domain_u,SF,44,44,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,12574.0
http,SF,319,321,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,15355.0
ecr_i,SF,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,1,29100.0
http,SF,343,614,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,80411.0
http,SF,209,1417,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,123429.0
http,SF,225,9722,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,45449.0
http,SF,217,1472,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,121488.0
domain,S0,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,78469.0
eco_i,SF,30,0,0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0,115386.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1,74132.0
http,SF,217,1324,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,11799.0
ctf,S0,0,0,0,1.0,1.0,0.02,0.05,0.0,1.0,1.0,1,28364.0
http,SF,295,39195,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,71952.0
smtp,SF,771,330,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,34898.0
http,SF,287,1660,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,45371.0
private,REJ,0,0,0,0.0,0.0,0.12,0.07,0.0,0.0,0.0,1,45034.0
