service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
62,5,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,21518.0
22,9,224,682,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,79792.0
22,9,234,301,1,0.0,0.0,1.0,0.0,0.3,0.33,0.1,0,16063.0
22,9,232,5865,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,60804.0
22,9,295,2124,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,110994.0
40,9,516,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,72957.0
56,5,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,119099.0
11,9,43,132,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,73502.0
22,9,309,3928,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,15507.0
28,5,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,49473.0
45,9,105,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,92606.0
45,5,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,13988.0
24,1,0,0,0,0.0,0.0,0.01,0.06,0.0,0.0,0.0,1,54837.0
19,9,192,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74828.0
22,9,350,128,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0,11837.0
50,9,1213,361,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5024.0
45,5,0,0,0,1.0,1.0,0.1,0.07,0.0,1.0,1.0,1,47881.0
45,9,28,0,0,0.0,0.0,0.98,0.05,0.0,0.0,0.0,1,84565.0
7,5,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,32830.0
11,9,44,133,0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0,89040.0
45,5,0,0,0,1.0,1.0,0.21,0.06,0.0,1.0,1.0,1,112229.0
45,5,0,0,0,1.0,1.0,0.2,0.07,0.0,1.0,1.0,1,122219.0
22,1,0,0,0,0.0,0.0,1.0,0.0,0.11,0.0,0.0,0,58719.0
45,5,0,0,0,1.0,1.0,0.04,0.06,0.0,1.0,1.0,1,12080.0
22,9,312,20331,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,73344.0
45,5,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,103081.0
45,5,0,0,0,1.0,1.0,0.07,0.06,0.0,1.0,1.0,1,82336.0
22,9,226,2070,1,0.33,0.22,1.0,0.0,0.04,0.01,0.0,0,85701.0
22,9,317,1608,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,91424.0
6,1,0,0,0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,1,90047.0
18,9,1059,3081,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,106153.0
13,9,8,0,0,0.0,0.0,1.0,0.0,0.67,0.0,0.0,1,61149.0
