service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
http,SF,230,9568,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,30092.0
ftp_data,SF,637,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,95143.0
discard,S0,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,69677.0
http,SF,229,258,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,70131.0
http,SF,322,1701,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,61787.0
private,S0,0,0,0,1.0,1.0,0.06,0.07,0.0,1.0,1.0,1,27366.0
netstat,S0,0,0,0,1.0,1.0,0.06,0.05,0.0,1.0,1.0,1,97380.0
smtp,SF,678,478,1,0.0,0.0,0.17,0.33,0.0,0.0,0.0,0,8099.0
other,SF,147,105,0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0,71307.0
private,S0,0,0,0,1.0,1.0,0.07,0.04,0.0,0.94,1.0,1,111146.0
private,S0,0,0,0,1.0,1.0,0.01,0.06,0.0,1.0,1.0,1,77894.0
private,S0,0,0,0,1.0,1.0,0.03,0.07,0.0,1.0,1.0,1,54157.0
netbios_ns,S0,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,57336.0
discard,S0,0,0,0,1.0,1.0,0.06,0.06,0.0,1.0,1.0,1,7581.0
http,SF,155,7594,1,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0,33293.0
ftp_data,S0,0,0,0,1.0,1.0,0.23,0.06,0.0,1.0,1.0,1,2871.0
http,S0,0,0,0,1.0,1.0,0.42,0.21,0.0,1.0,1.0,1,91509.0
eco_i,SF,8,0,0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1,67173.0
private,S0,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,113149.0
domain_u,SF,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,124693.0
private,SF,28,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,68862.0
http,SF,378,346,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0,114145.0
ftp,SF,246,773,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,93007.0
iso_tsap,S0,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,48612.0
http,SF,325,268,1,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0,102992.0
echo,S0,0,0,0,1.0,1.0,0.03,0.07,0.0,1.0,1.0,1,119713.0
http,SF,231,10235,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,37560.0
domain_u,SF,45,131,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,107422.0
whois,S0,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,125879.0
http,SF,226,5357,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,40424.0
smtp,SF,748,387,1,0.0,0.0,1.0,0.0,0.01,0.91,0.73,0,63681.0
csnet_ns,S0,0,0,0,1.0,1.0,0.03,0.06,0.0,1.0,1.0,1,8436.0
klogin,REJ,0,0,0,0.0,0.0,0.06,0.08,0.0,0.0,0.0,1,42055.0
smtp,SF,1428,332,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,91538.0
smtp,SF,1011,365,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,118066.0
http,SF,204,791,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,123596.0
