service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
23.0,9.0,211.0,1335.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,66347.0
23.0,9.0,232.0,1496.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,67055.0
20.0,9.0,641.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8605.0
23.0,9.0,305.0,2698.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50586.0
15.0,9.0,1032.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,787.0
23.0,9.0,245.0,5653.0,1.0,0.0,0.0,1.0,0.0,0.04,0.25,0.0,0.0,46736.0
23.0,9.0,283.0,9755.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,43845.0
23.0,9.0,217.0,1745.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105889.0
18.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.0,0.0,31693.0
23.0,9.0,305.0,4414.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,38045.0
23.0,9.0,368.0,1871.0,1.0,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,100907.0
23.0,9.0,322.0,6356.0,1.0,0.17,0.17,1.0,0.0,0.0,0.0,0.0,0.0,84689.0
23.0,9.0,248.0,2175.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13660.0
23.0,9.0,237.0,1371.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,29023.0
23.0,9.0,326.0,2238.0,1.0,0.0,0.0,1.0,0.0,0.03,0.05,0.01,0.0,3669.0
20.0,9.0,7422.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,112533.0
14.0,9.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44,0.0,0.0,0.0,58658.0
41.0,9.0,516.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25639.0
23.0,9.0,227.0,1938.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.01,0.0,96142.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,0.0,0.0,78053.0
20.0,9.0,740.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122347.0
20.0,9.0,748.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19045.0
23.0,9.0,222.0,1719.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24620.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19,0.0,0.01,0.0,20346.0
20.0,9.0,334.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,1.0,87294.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,115779.0
20.0,9.0,5135678.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,1.0,108841.0
23.0,9.0,361.0,8541.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,35125.0
23.0,9.0,239.0,3530.0,1.0,0.0,0.0,1.0,0.0,0.01,0.01,0.0,0.0,32147.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,3399.0
23.0,9.0,369.0,4505.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78815.0
23.0,9.0,330.0,3841.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,82896.0
23.0,9.0,310.0,1423.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84897.0
13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33789.0
23.0,9.0,438.0,3110.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7365.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11,0.0,0.0,0.0,18154.0
23.0,9.0,237.0,2226.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,85399.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,78931.0
23.0,9.0,298.0,12884.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9754.0
20.0,9.0,2881.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,14922.0
23.0,9.0,304.0,3488.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,49176.0
47.0,9.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96776.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,95743.0
41.0,9.0,10261.0,0.0,1.0,0.0,0.0,0.08,0.67,0.0,0.0,0.0,0.0,6285.0
23.0,9.0,308.0,3672.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,30984.0
15.0,9.0,1032.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4781.0
20.0,9.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,114995.0
20.0,9.0,2194619.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,27345.0
23.0,9.0,248.0,7029.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,90649.0
23.0,9.0,316.0,8272.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104722.0
57.0,9.0,123.0,2053.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,1.0,31711.0
23.0,9.0,310.0,3368.0,1.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,38856.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,52000.0
20.0,9.0,383.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,99699.0
23.0,9.0,185.0,9525.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,56878.0
23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,23763.0
23.0,9.0,306.0,1600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43330.0
23.0,9.0,280.0,6982.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,19590.0
23.0,9.0,218.0,14638.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28841.0
20.0,9.0,192.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,66991.0
23.0,9.0,232.0,12587.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,117898.0
