service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
11,9,45,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,26494.0
11,9,44,69,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,43877.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.19,0.0,0.0,0,111041.0
47,5,0,0,0,1.0,1.0,0.04,0.07,0.0,1.0,1.0,1,20766.0
8,5,0,0,0,1.0,1.0,0.17,0.05,0.0,1.0,1.0,1,59602.0
11,9,48,114,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,95655.0
35,5,0,0,0,1.0,1.0,0.02,0.06,0.0,1.0,1.0,1,99734.0
23,9,223,482,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,17500.0
9,5,0,0,0,1.0,1.0,0.02,0.07,0.0,1.0,1.0,1,41205.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.12,0.0,0.0,0,29890.0
56,5,0,0,0,1.0,1.0,0.01,0.07,0.0,1.0,1.0,1,69077.0
23,9,192,1745,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,57838.0
51,9,1853,337,1,0.0,0.0,1.0,0.0,0.02,0.0,0.34,0,44560.0
23,9,230,1681,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,70620.0
23,9,332,284,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,47629.0
19,5,0,0,0,1.0,1.0,0.13,0.27,0.05,1.0,0.5,1,112324.0
23,9,252,7488,1,0.0,0.0,1.0,0.0,0.02,0.03,0.01,0,72141.0
23,9,236,731,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,77377.0
19,9,334,0,1,0.0,0.0,1.0,0.0,0.21,0.0,0.0,1,118064.0
14,9,1032,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,36808.0
23,9,334,743,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0,7906.0
23,9,193,7447,1,0.0,0.0,1.0,0.0,0.02,0.04,0.0,0,48992.0
13,9,30,0,0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0,60730.0
23,9,247,1137,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,74594.0
6,5,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,14010.0
23,9,325,2531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,35189.0
32,5,0,0,0,1.0,1.0,0.09,0.06,0.0,1.0,1.0,1,45890.0
23,1,0,0,0,0.0,0.0,1.0,0.0,0.22,0.0,0.0,0,32395.0
23,9,242,3865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,115917.0
23,9,308,2507,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,21055.0
47,5,0,0,0,1.0,1.0,0.14,0.06,0.0,1.0,1.0,1,82489.0
