epoch,acc,loss
0,0.55854855205286991,0.34336600306982035
1,0.54807896436447856,0.33711143302286811
2,0.53400191130230135,0.28468772152717386
3,0.54612087814984811,0.21682355426702124
4,0.52336473948754125,0.2108993153121437
5,0.50912010237496241,0.20016255050729836
6,0.49908270489008094,0.29427469983153759
7,0.50175522807593875,0.34995425156160648
8,0.51951912839639636,0.29048489375803643
9,0.54027307956844084,0.25030492516365366
10,0.59031894361345827,0.22708680972896822
11,0.59383820614249416,0.28420398602703922
12,0.65656753026938419,0.20627364666126524
13,0.74977949373500286,0.17847655304641458
14,0.7219605561376834,0.20247192339065859
15,0.73379727616401991,0.19776256192169742
16,0.559765740203367,0.26656161352314028
17,0.54784963838085787,0.33123572569639437
18,0.58198384576717099,0.26109244701964446
19,0.52527872459805769,0.26985096927467411
20,0.53157635395408032,0.27885382587193591
21,0.47802004613696736,0.28971384154769547
22,0.47099033976328591,0.29400094804563054
23,0.48933637394214163,0.28034236251501221
24,0.46914691600153152,0.29003222425287301
25,0.5491373894072179,0.27525341695054845
26,0.47393628948788974,0.28926000816113345
27,0.48094835531083757,0.26746243018655369
28,0.45644581527758055,0.30332494347868566
29,0.46123518855562012,0.29204720951811569
30,0.46409293638927124,0.28506166074174633
31,0.45413492071725409,0.32658961156338623
32,0.46895287133334823,0.30287418757152357
33,0.49475198184820052,0.29536259512027579
34,0.5648020794521833,0.21203819247734934
35,0.51674076252438983,0.24397907509607106
36,0.49646310258452758,0.24324119164031568
37,0.55158940661683331,0.26305855070967576
38,0.49131210045489471,0.28795867379209494
39,0.4695085445280951,0.28790509750178056
40,0.51953676749573352,0.2809209583904152
41,0.64679473784581065,0.26112249723544773
42,0.46975551057983356,0.25744991744070089
43,0.47018770026852674,0.3232992463184623
44,0.47482713057196663,0.28048060094331773
45,0.46309625289544587,0.27253943205667069
46,0.46024732536647073,0.28130989361592584
47,0.4518945875397305,0.32931421044010867
48,0.46137631211165392,0.28911940436831057
49,0.48033976084753793,0.28148387392636209
50,0.48781929781774519,0.29480858619125644
51,0.53990263025445384,0.28134039332994171
52,0.51271874708197895,0.28809358928830719
53,0.4684148386651516,0.28564860084868104
54,0.45761890326369781,0.2883964543258653
55,0.46043254964099894,0.34942753231781187
56,0.48095717533017612,0.29354508456795586
57,0.51599104451649092,0.27938336728377428
58,0.46368720679263437,0.2944985403425141
59,0.45497284048099429,0.30197921469081163
60,0.44938964819069821,0.33839187777588564
61,0.45397615689818988,0.31833943616427141
62,0.48029565964077608,0.27806362740386487
63,0.4768557785098072,0.28375491284529636
64,0.47661763301706445,0.2855350523957616
65,0.5062888143648534,0.28556433776459755
66,0.54132268340041645,0.27866367651941548
67,0.4632726569022303,0.29156355947497731
