service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
19,5,0,0,0,0,25,1.0,1.0,0.24,0.16,0.0,255,65,0.25,0.02,0.0,1.0,1.0,0.0,1,78663.0
23,9,214,6928,0,1,16,0.0,0.0,1.0,0.0,0.0,54,255,1.0,0.0,0.03,0.0,0.0,0.0,0,47655.0
23,9,252,814,0,1,17,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,80655.0
17,5,0,0,0,0,245,1.0,1.0,0.07,0.07,0.0,255,18,0.07,0.07,0.0,1.0,1.0,0.0,1,106899.0
5,5,0,0,0,0,127,1.0,1.0,0.17,0.05,0.0,255,22,0.09,0.05,0.0,1.0,1.0,0.0,1,96896.0
8,5,0,0,0,0,283,1.0,1.0,0.01,0.06,0.0,255,15,0.06,0.07,0.0,1.0,1.0,0.0,1,98945.0
11,9,45,135,0,0,76,0.0,0.0,1.0,0.0,0.01,185,126,0.68,0.02,0.0,0.0,0.0,0.0,0,18871.0
44,9,52,5044,0,1,2,0.0,0.0,0.5,1.0,0.0,74,7,0.04,0.08,0.29,0.0,0.0,0.0,0,46251.0
23,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,76,255,1.0,0.0,0.06,0.0,0.0,1.0,0,38968.0
23,9,305,5357,0,1,1,0.0,0.0,1.0,0.0,1.0,255,236,0.93,0.02,0.0,0.0,0.0,0.0,0,47441.0
46,5,0,0,0,0,111,1.0,1.0,0.14,0.05,0.0,255,8,0.03,0.07,0.0,1.0,1.0,0.0,1,36601.0
19,5,0,0,0,0,219,1.0,1.0,0.09,0.06,0.0,255,19,0.07,0.07,0.0,1.0,1.0,0.0,1,110344.0
18,9,1482,4152,0,1,1,0.0,0.0,1.0,0.0,0.0,20,5,0.25,0.25,0.0,0.0,0.0,0.0,0,39257.0
62,9,183,0,0,0,2,0.0,0.0,0.5,1.0,0.0,255,3,0.01,0.01,0.0,0.0,0.0,0.0,0,18629.0
19,9,884,0,0,1,1,0.0,0.0,1.0,0.0,0.0,189,106,0.34,0.05,0.02,0.01,0.01,0.0,0,104151.0
23,9,207,288,0,1,6,0.0,0.0,1.0,0.0,0.0,157,255,1.0,0.0,0.02,0.0,0.0,0.0,0,114915.0
32,5,0,0,0,0,214,1.0,1.0,0.08,0.06,0.0,255,18,0.07,0.06,0.0,1.0,1.0,0.0,1,37630.0
23,9,197,412,0,1,14,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.05,0.0,0.0,0.0,0,75789.0
54,5,0,0,0,0,169,1.0,1.0,0.05,0.07,0.0,255,10,0.04,0.07,0.0,1.0,1.0,0.0,1,24221.0
46,1,0,0,0,0,75,0.0,0.0,0.01,0.55,0.0,245,1,0.0,0.17,0.0,0.01,0.0,1.0,1,64419.0
11,9,44,44,0,0,234,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,30808.0
46,5,0,0,0,0,253,1.0,1.0,0.06,0.06,0.0,255,7,0.03,0.07,0.0,1.0,1.0,0.0,1,45587.0
51,9,632,329,0,1,1,0.0,0.0,1.0,0.0,0.0,62,104,0.94,0.03,0.02,0.0,0.0,0.0,0,4610.0
23,9,54540,8314,0,1,5,0.0,0.0,1.0,0.0,0.43,255,255,1.0,0.0,0.0,0.0,0.0,0.02,1,105580.0
19,9,1690,0,0,1,2,0.0,0.0,1.0,0.0,0.0,255,87,0.34,0.03,0.0,0.0,0.0,0.0,0,32098.0
23,9,261,275,0,1,4,0.0,0.0,1.0,0.0,0.18,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0,65509.0
23,9,349,3001,0,1,25,0.0,0.0,1.0,0.0,0.1,105,255,1.0,0.0,0.01,0.01,0.0,0.01,0,121957.0
23,9,382,499,0,1,1,0.0,0.0,1.0,0.0,0.22,15,255,1.0,0.0,0.04,0.07,0.0,0.0,0,9530.0
41,9,3468,0,0,1,23,0.04,0.0,0.04,0.43,0.0,60,1,0.02,0.22,0.0,0.02,0.0,0.0,0,70971.0
23,9,205,3176,0,1,3,0.0,0.0,1.0,0.0,0.0,95,255,1.0,0.0,0.03,0.0,0.0,0.0,0,108830.0
23,9,216,2665,0,1,4,0.0,0.0,1.0,0.0,0.0,246,255,1.0,0.0,0.01,0.0,0.0,0.0,0,28054.0
41,4,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.65,0.0,0.0,0.0,1.0,1,55091.0
35,5,0,0,0,0,242,1.0,1.0,0.02,0.07,0.0,255,10,0.04,0.07,0.0,1.0,1.0,0.0,1,96721.0
41,4,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.74,0.0,0.0,0.0,1.0,1,10097.0
46,9,28,0,3,0,74,0.0,0.0,1.0,0.0,0.0,255,74,0.29,0.04,0.0,0.02,0.0,0.0,1,49791.0
23,9,290,3776,0,1,1,0.0,0.0,1.0,0.0,0.22,1,255,1.0,0.0,0.05,0.0,0.0,0.0,0,117343.0
13,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,129,1.0,0.0,0.51,0.0,0.0,0.0,1,74263.0
17,9,7,222,0,0,1,0.0,0.0,1.0,0.0,0.0,1,3,1.0,0.0,0.67,0.0,0.0,0.0,0,87693.0
9,5,0,0,0,0,260,1.0,1.0,0.02,0.05,0.0,255,4,0.02,0.05,0.0,1.0,1.0,0.0,1,77852.0
14,9,1032,0,0,0,76,0.0,0.0,1.0,0.0,0.0,255,76,0.3,0.02,0.0,0.0,0.0,0.0,1,118598.0
19,9,1830,0,0,1,4,0.0,0.0,1.0,0.0,0.0,158,112,0.34,0.04,0.02,0.0,0.0,0.0,0,64317.0
46,5,0,0,0,0,137,1.0,1.0,0.14,0.06,0.0,255,19,0.07,0.06,0.0,1.0,1.0,0.0,1,13825.0
23,9,378,285,0,1,13,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,102345.0
23,9,212,311,0,1,1,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,0.04,0.0,0.0,0.0,0,112663.0
57,9,120,12221,0,1,2,0.0,0.0,0.5,1.0,0.0,255,1,0.0,0.83,0.0,0.0,0.0,0.0,0,42926.0
51,9,1875,334,0,1,1,0.0,0.0,1.0,0.0,0.0,255,94,0.37,0.02,0.0,0.0,0.01,0.0,0,33627.0
23,9,356,759,0,1,19,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,42173.0
46,9,1,0,0,0,21,0.0,0.0,0.19,0.1,0.0,255,23,0.09,0.72,0.0,0.07,0.0,0.0,1,32474.0
37,5,0,0,0,0,280,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.07,0.0,1.0,1.0,0.0,1,56086.0
46,5,0,0,0,0,263,1.0,1.0,0.02,0.06,0.0,255,14,0.05,0.06,0.0,1.0,1.0,0.0,1,31533.0
60,5,0,0,0,0,2,0.5,0.5,1.0,0.0,0.0,16,16,1.0,0.0,0.0,0.06,0.06,0.0,0,68823.0
46,1,0,0,0,0,221,0.0,0.0,0.03,0.07,0.0,255,7,0.03,0.09,0.0,0.0,0.0,1.0,1,112712.0
14,9,1032,0,0,0,253,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,1,29194.0
46,5,0,0,0,0,134,1.0,1.0,0.06,0.06,0.0,255,17,0.07,0.06,0.0,1.0,1.0,0.0,1,67502.0
23,9,205,3048,0,1,6,0.17,0.17,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.01,0.01,0.02,0,82421.0
46,5,0,0,0,0,227,1.0,1.0,0.08,0.06,0.0,255,17,0.07,0.05,0.0,1.0,1.0,0.0,1,41001.0
20,5,0,0,0,0,256,1.0,1.0,0.07,0.05,0.0,255,19,0.07,0.05,0.0,1.0,1.0,0.0,1,74630.0
23,9,194,3197,0,1,3,0.0,0.0,1.0,0.0,0.0,127,255,1.0,0.0,0.02,0.0,0.0,0.0,0,27778.0
19,9,7162,0,0,0,6,0.0,0.0,1.0,0.0,0.0,255,61,0.24,0.02,0.0,0.37,0.0,0.0,0,24231.0
51,9,1696,330,0,1,1,0.0,0.0,1.0,0.0,1.0,224,154,0.58,0.03,0.01,0.0,0.01,0.0,0,48078.0
46,5,0,0,0,0,269,1.0,1.0,0.04,0.06,0.0,255,11,0.04,0.07,0.0,1.0,1.0,0.0,1,99413.0
57,5,0,0,0,0,233,1.0,1.0,0.0,0.07,0.0,255,1,0.0,0.07,0.0,1.0,1.0,0.0,1,42466.0
3,5,0,0,0,0,262,1.0,1.0,0.07,0.06,0.0,255,19,0.07,0.06,0.0,1.0,1.0,0.0,1,11483.0
23,9,307,1075,0,1,8,0.0,0.0,0.88,0.25,0.25,255,246,0.96,0.01,0.0,0.0,0.0,0.0,0,47986.0
46,5,0,0,0,0,140,1.0,1.0,0.05,0.06,0.0,255,7,0.03,0.05,0.0,1.0,1.0,0.0,1,100400.0
23,9,309,534,0,1,31,0.0,0.0,1.0,0.0,0.0,48,255,1.0,0.0,0.01,0.0,0.01,0.0,0,18799.0
46,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,16,2,0.06,1.0,1.0,0.0,0.0,1.0,1,34995.0
23,9,54540,8314,0,1,5,0.0,0.0,1.0,0.0,0.0,216,216,1.0,0.0,0.0,0.0,0.0,0.06,1,30997.0
32,5,0,0,0,0,226,1.0,1.0,0.11,0.05,0.0,255,24,0.09,0.05,0.0,1.0,1.0,0.0,1,29061.0
11,9,46,46,0,0,137,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,48927.0
13,9,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,87,1.0,0.0,0.51,0.0,0.0,0.0,1,73767.0
51,5,0,0,0,0,234,1.0,0.92,0.05,0.06,0.15,255,12,0.05,0.07,0.0,1.0,1.0,0.0,1,70892.0
23,9,232,2265,0,1,2,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,67040.0
57,5,0,0,0,0,225,1.0,1.0,0.02,0.07,0.0,255,15,0.06,0.07,0.0,1.0,1.0,0.0,1,85624.0
