service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1,224,1.0,0.0,0.16,0.0,0.0,0.92,0,89567.0
link,REJ,0,0,0,0,271,0.0,0.0,0.03,0.06,0.0,255,7,0.03,0.07,0.0,0.0,0.0,1.0,1,71913.0
systat,REJ,0,0,0,0,258,0.0,0.0,0.03,0.07,0.0,255,9,0.04,0.07,0.0,0.0,0.0,1.0,1,21630.0
private,REJ,0,0,0,0,298,0.0,0.0,0.03,0.05,0.0,255,10,0.04,0.06,0.0,0.0,0.0,1.0,1,25544.0
private,S0,0,0,0,0,211,1.0,1.0,0.09,0.05,0.0,255,18,0.07,0.05,0.0,1.0,1.0,0.0,1,45747.0
http,SF,318,1251,0,1,7,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.03,0.0,0.0,0.0,0,55301.0
http,SF,241,2993,0,1,14,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,117053.0
private,S0,0,0,0,0,93,1.0,1.0,0.18,0.08,0.0,255,17,0.07,0.06,0.0,1.0,1.0,0.0,1,35629.0
private,S0,0,0,0,0,274,1.0,1.0,0.06,0.06,0.0,255,17,0.07,0.07,0.0,1.0,1.0,0.0,1,34166.0
ftp_data,SF,854,0,0,1,5,0.0,0.0,1.0,0.0,0.33,105,94,0.31,0.05,0.02,0.0,0.0,0.0,0,74727.0
time,S0,0,0,0,0,227,1.0,1.0,0.02,0.07,0.0,255,16,0.06,0.07,0.0,1.0,1.0,0.0,1,11906.0
private,S0,0,0,0,0,31,1.0,1.0,0.26,0.16,0.0,255,8,0.03,0.09,0.0,1.0,1.0,0.0,1,125717.0
ftp,SF,1051,3081,0,1,1,0.0,0.0,1.0,0.0,1.0,114,2,0.02,0.04,0.0,0.0,0.0,0.0,0,22939.0
http,SF,54540,8314,0,1,4,0.0,0.0,1.0,0.0,0.0,234,234,1.0,0.0,0.0,0.0,0.0,0.06,1,65089.0
private,S0,0,0,0,0,101,1.0,1.0,0.11,0.06,0.0,255,6,0.02,0.07,0.0,1.0,1.0,0.0,1,69329.0
private,S0,0,0,0,0,287,1.0,1.0,0.01,0.06,0.0,255,14,0.05,0.07,0.0,1.0,1.0,0.0,1,25573.0
http,SF,352,6207,0,1,6,0.0,0.0,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,76830.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,159,1.0,0.0,0.5,0.0,0.0,0.0,1,113003.0
mtp,S0,0,0,0,0,253,1.0,1.0,0.05,0.06,0.0,255,20,0.08,0.06,0.0,1.0,1.0,0.0,1,120055.0
login,S0,0,0,0,0,126,1.0,1.0,0.12,0.06,0.0,255,6,0.02,0.09,0.0,1.0,1.0,0.0,1,102952.0
ftp_data,S0,0,0,0,0,78,1.0,1.0,0.26,0.05,0.0,160,56,0.25,0.03,0.04,0.99,0.71,0.0,1,99085.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,38,1.0,0.0,0.5,0.0,0.0,0.0,1,64976.0
private,S0,0,0,0,0,121,1.0,1.0,0.17,0.06,0.0,255,2,0.01,0.07,0.0,1.0,1.0,0.0,1,104149.0
private,RSTR,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.75,0.0,0.0,0.0,1.0,1,100113.0
private,REJ,0,0,0,0,58,0.0,0.0,0.16,0.07,0.0,255,9,0.04,0.06,0.0,0.0,0.0,1.0,1,21126.0
http,SF,187,13718,0,1,4,0.0,0.0,1.0,0.0,0.43,28,94,1.0,0.0,0.05,0.0,0.0,0.0,0,123891.0
bgp,S0,0,0,0,0,210,1.0,1.0,0.08,0.07,0.0,255,11,0.04,0.08,0.0,1.0,1.0,0.0,1,102770.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,16,180,1.0,0.0,0.13,0.0,0.01,0.91,0,41022.0
http,SF,235,1480,0,1,14,0.0,0.0,1.0,0.0,0.12,71,255,1.0,0.0,0.02,0.0,0.0,0.03,0,97658.0
private,SF,28,0,3,0,67,0.01,0.0,0.99,0.03,0.0,255,66,0.26,0.01,0.0,0.0,0.0,0.0,1,1974.0
ldap,S0,0,0,0,0,140,1.0,1.0,0.09,0.06,0.0,255,8,0.03,0.08,0.0,1.0,1.0,0.0,1,6045.0
bgp,S0,0,0,0,0,253,1.0,1.0,0.01,0.07,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,48541.0
http,SF,210,293,0,1,5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,57952.0
systat,S0,0,0,0,0,277,1.0,1.0,0.06,0.06,0.0,255,5,0.02,0.08,0.0,1.0,1.0,0.0,1,50688.0
http,SF,204,2714,0,1,10,0.0,0.0,1.0,0.0,0.0,171,255,1.0,0.0,0.03,0.0,0.0,0.0,0,21802.0
smtp,SF,2694,329,0,1,1,0.0,0.0,1.0,0.0,0.0,210,109,0.46,0.03,0.02,0.0,0.0,0.0,0,110300.0
http,SF,181,14424,0,1,1,0.0,0.0,1.0,0.0,1.0,168,255,1.0,0.0,0.02,0.0,0.0,0.0,0,58735.0
smtp,SF,1898,330,0,1,1,0.0,0.0,1.0,0.0,0.0,134,94,0.7,0.03,0.0,0.0,0.0,0.0,0,112728.0
domain,S0,0,0,0,0,124,1.0,1.0,0.02,0.06,0.0,255,4,0.02,0.07,0.0,1.0,1.0,0.0,1,59430.0
http,SF,217,760,0,1,2,0.0,0.0,1.0,0.0,0.67,28,113,1.0,0.0,0.03,0.0,0.0,0.0,0,77558.0
link,S0,0,0,0,0,174,1.0,1.0,0.05,0.06,0.0,255,10,0.04,0.07,0.0,1.0,1.0,0.0,1,14831.0
domain_u,SF,44,74,0,0,138,0.0,0.0,0.99,0.01,0.02,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0,30933.0
private,S0,0,0,0,0,152,1.0,1.0,0.05,0.07,0.0,255,7,0.03,0.07,0.0,1.0,1.0,0.0,1,91478.0
ftp_data,SF,374,0,0,1,5,0.0,0.0,1.0,0.0,0.0,216,95,0.44,0.01,0.0,0.0,0.0,0.0,0,43675.0
courier,REJ,0,0,0,0,114,0.0,0.0,0.11,0.07,0.0,255,12,0.05,0.07,0.0,0.0,0.0,1.0,1,20969.0
exec,S0,0,0,0,0,144,1.0,1.0,0.1,0.06,0.0,255,17,0.07,0.07,0.0,1.0,1.0,0.0,1,1293.0
http,SF,515,10785,0,1,15,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,69311.0
http,SF,146,4928,0,1,1,0.0,0.0,1.0,0.0,0.0,62,255,1.0,0.0,0.04,0.0,0.0,0.0,0,37633.0
eco_i,SF,18,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1,75,1.0,0.0,1.0,0.0,0.0,0.0,1,107857.0
ftp_data,SF,12983,0,0,0,2,0.0,0.0,1.0,0.0,0.0,221,43,0.19,0.03,0.0,0.0,0.0,0.0,0,39166.0
http,SF,336,2710,0,1,8,0.0,0.0,1.0,0.0,0.0,20,255,1.0,0.0,0.03,0.0,0.0,0.0,0,23098.0
http,SF,226,1245,0,1,6,0.0,0.0,1.0,0.0,0.0,34,255,1.0,0.0,0.03,0.0,0.0,0.0,0,87597.0
courier,S0,0,0,0,0,101,1.0,1.0,0.01,0.07,0.0,255,1,0.0,0.06,0.0,1.0,1.0,0.0,1,39762.0
private,S0,0,0,0,0,18,1.0,1.0,0.22,0.22,0.0,255,4,0.02,0.07,0.0,1.0,1.0,0.0,1,51645.0
other,SF,147,105,0,0,1,0.0,0.0,1.0,0.0,0.0,255,3,0.01,0.52,0.0,0.0,0.0,0.0,0,3738.0
http,SF,351,760,0,1,1,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,57457.0
domain_u,SF,44,135,0,0,67,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,11351.0
private,RSTR,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.68,0.0,0.0,0.0,1.0,1,112761.0
ftp_data,SF,245,0,0,1,2,0.0,0.0,1.0,0.0,0.0,13,2,0.15,0.15,0.0,0.0,0.0,0.0,0,54677.0
domain_u,SF,42,71,0,0,203,0.0,0.0,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,74101.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,255,1.0,0.0,0.5,0.0,0.0,0.0,1,37604.0
private,S0,0,0,0,0,149,1.0,1.0,0.08,0.05,0.0,255,32,0.13,0.05,0.0,1.0,1.0,0.0,1,120597.0
smtp,SF,1798,393,0,1,1,0.0,0.0,1.0,0.0,1.0,49,171,0.73,0.06,0.02,0.0,0.0,0.0,0,65069.0
telnet,S0,0,0,0,0,7,1.0,1.0,0.57,0.29,0.0,255,24,0.09,0.07,0.0,1.0,1.0,0.0,1,47906.0
