service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
private,REJ,0,0,0,0,103,0.0,0.0,0.17,0.07,0.0,255,18,0.07,0.06,0.0,0.0,0.0,1.0,1,40994.0
telnet,S0,0,0,0,0,261,1.0,1.0,0.04,0.06,0.0,255,10,0.04,0.06,0.0,1.0,1.0,0.0,1,38280.0
uucp,S0,0,0,0,0,129,1.0,1.0,0.02,0.06,0.0,255,17,0.07,0.07,0.0,1.0,1.0,0.0,1,70985.0
supdup,S0,0,0,0,0,150,1.0,1.0,0.02,0.07,0.0,255,3,0.01,0.06,0.0,1.0,1.0,0.0,1,118821.0
vmnet,S0,0,0,0,0,266,1.0,1.0,0.02,0.05,0.0,255,6,0.02,0.05,0.0,1.0,1.0,0.0,1,19788.0
http,SF,212,39751,0,1,2,0.0,0.0,1.0,0.0,0.6,98,255,1.0,0.0,0.03,0.0,0.0,0.0,0,79755.0
domain_u,SF,45,75,0,0,251,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,16111.0
http,SF,285,261,0,1,1,0.0,0.0,1.0,0.0,0.0,181,255,1.0,0.0,0.02,0.0,0.0,0.0,0,80596.0
private,SF,28,0,3,0,6,0.0,0.0,1.0,0.0,0.0,255,6,0.02,0.02,0.0,0.0,0.0,0.0,1,97437.0
private,S0,0,0,0,0,142,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.07,0.0,1.0,1.0,0.0,1,5381.0
smtp,SF,2660,336,0,1,1,0.0,0.0,1.0,0.0,1.0,189,178,0.76,0.02,0.01,0.0,0.0,0.0,0,70542.0
http,SF,280,318,0,1,2,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,37925.0
http,SF,241,389,0,1,1,0.0,0.0,1.0,0.0,0.0,127,255,1.0,0.0,0.01,0.0,0.0,0.0,0,124871.0
smtp,SF,128,239,0,1,1,0.0,0.0,1.0,0.0,0.0,107,79,0.23,0.66,0.03,0.0,0.0,0.0,0,104467.0
ftp,RSTO,0,0,0,0,249,0.0,0.0,0.06,0.06,0.0,255,16,0.06,0.08,0.0,0.0,0.0,1.0,1,12190.0
http,SF,222,1269,0,1,5,0.0,0.0,1.0,0.0,0.0,48,255,1.0,0.0,0.05,0.0,0.0,0.0,0,70082.0
http,SF,189,10561,0,1,6,0.0,0.0,1.0,0.0,0.0,245,255,1.0,0.0,0.01,0.0,0.0,0.0,0,15330.0
smtp,SF,927,329,0,1,1,0.0,0.0,1.0,0.0,1.0,255,157,0.62,0.03,0.0,0.0,0.0,0.0,0,62468.0
smtp,SF,758,330,0,1,1,0.0,0.0,1.0,0.0,0.0,105,96,0.47,0.03,0.02,0.0,0.0,0.0,0,24226.0
http,SF,313,3550,0,1,19,0.0,0.0,1.0,0.0,0.06,130,255,1.0,0.0,0.05,0.0,0.0,0.0,0,121199.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,4,80,1.0,0.0,0.25,0.0,0.0,0.0,1,56513.0
