service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
http,SF,202,8324,0,1,3,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.03,0.0,0.0,0.0,0,119340.0
ftp_data,SF,748,0,0,0,1,0.0,0.0,1.0,0.0,0.0,145,64,0.44,0.02,0.0,0.0,0.0,0.0,0,59345.0
uucp_path,S0,0,0,0,0,203,1.0,1.0,0.03,0.05,0.0,255,6,0.02,0.06,0.0,1.0,1.0,0.0,1,34600.0
smtp,SF,2507,335,0,1,1,0.0,0.0,1.0,0.0,0.0,255,144,0.56,0.02,0.0,0.0,0.0,0.0,0,94031.0
systat,S0,0,0,0,0,143,1.0,1.0,0.14,0.06,0.0,255,20,0.08,0.08,0.0,1.0,1.0,0.0,1,113345.0
private,SF,105,147,0,0,2,0.0,0.0,1.0,0.0,0.0,255,236,0.93,0.01,0.0,0.0,0.0,0.0,0,53935.0
private,REJ,0,0,0,0,244,0.0,0.0,0.0,0.07,0.0,255,1,0.0,0.09,0.0,0.0,0.0,1.0,1,101841.0
private,S0,0,0,0,0,171,1.0,1.0,0.06,0.06,0.0,255,20,0.08,0.06,0.0,1.0,1.0,0.0,1,73300.0
ftp_data,SF,334,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1,7,1.0,0.0,0.43,0.0,0.0,0.0,1,25959.0
domain_u,SF,46,83,0,0,198,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,106170.0
private,S0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,255,14,0.05,0.07,0.0,1.0,1.0,0.0,1,104625.0
private,REJ,0,0,0,0,212,0.0,0.0,0.0,0.06,0.0,255,1,0.0,0.07,0.0,0.0,0.0,1.0,1,94326.0
http,SF,292,2828,0,1,12,0.0,0.0,1.0,0.0,0.08,44,255,1.0,0.0,0.06,0.0,0.0,0.0,0,38520.0
login,S0,0,0,0,0,132,1.0,1.0,0.08,0.05,0.0,255,11,0.04,0.05,0.0,1.0,1.0,0.0,1,74957.0
domain_u,SF,44,137,0,0,73,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,63678.0
http,SF,191,3302,0,1,4,0.0,0.0,1.0,0.0,0.0,166,255,1.0,0.0,0.01,0.0,0.0,0.0,0,60255.0
finger,S0,0,0,0,0,38,1.0,1.0,0.24,0.11,0.0,255,49,0.19,0.03,0.0,1.0,1.0,0.0,1,25191.0
other,RSTR,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.73,0.0,0.0,0.0,1.0,1,87785.0
http,SF,221,944,0,1,7,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,52973.0
private,SF,215,0,0,0,1,0.0,0.0,1.0,0.0,0.0,231,191,0.83,0.01,0.0,0.0,0.0,0.0,1,86798.0
netbios_ssn,S0,0,0,0,0,278,1.0,1.0,0.04,0.06,0.0,255,2,0.01,0.06,0.0,1.0,1.0,0.0,1,119452.0
private,S0,0,0,0,0,125,1.0,1.0,0.03,0.06,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,83984.0
domain_u,SF,43,131,0,0,1,0.0,0.0,1.0,0.0,0.0,255,199,0.78,0.01,0.0,0.0,0.0,0.0,0,113217.0
