protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
udp,domain_u,SF,43,109,0,0,57864.0
tcp,courier,REJ,0,0,0,1,46394.0
tcp,other,SF,1766,0,0,0,2072.0
tcp,http,SF,147,14892,0,0,55240.0
tcp,http,SF,183,9736,0,0,92564.0
tcp,http,SF,203,484,0,0,49606.0
udp,domain_u,SF,45,45,0,0,2110.0
tcp,http,SF,324,344,0,0,46712.0
tcp,iso_tsap,S0,0,0,0,1,50271.0
tcp,private,S0,0,0,0,1,85926.0
tcp,private,REJ,0,0,0,1,120350.0
udp,domain_u,SF,45,125,0,0,20897.0
tcp,ctf,S0,0,0,0,1,13003.0
tcp,smtp,SF,729,330,0,0,109720.0
tcp,http,SF,244,6068,0,0,9408.0
icmp,eco_i,SF,8,0,0,1,83600.0
tcp,http,SF,287,25044,0,0,15042.0
tcp,vmnet,S0,0,0,0,1,72597.0
tcp,http,SF,169,31950,0,0,33811.0
tcp,http,SF,54540,8314,0,1,80981.0
tcp,courier,S0,0,0,0,1,82214.0
tcp,ldap,REJ,0,0,0,1,69100.0
tcp,vmnet,S0,0,0,0,1,3608.0
udp,domain_u,SF,42,72,0,0,89618.0
tcp,http,SF,318,7939,0,0,7793.0
tcp,http,SF,228,354,0,0,69641.0
tcp,http,SF,190,365,0,0,12616.0
udp,domain_u,SF,43,68,0,0,44495.0
tcp,http,SF,264,988,0,0,80349.0
tcp,http,SF,210,442,0,0,84629.0
icmp,ecr_i,SF,1032,0,0,1,52113.0
tcp,http,SF,228,261,0,0,114707.0
tcp,http,S2,275,1777,0,0,102828.0
tcp,nnsp,REJ,0,0,0,1,70485.0
tcp,csnet_ns,S0,0,0,0,1,37708.0
udp,domain_u,SF,45,75,0,0,91832.0
icmp,ecr_i,SF,1032,0,0,1,62480.0
icmp,eco_i,SF,8,0,0,1,73429.0
icmp,ecr_i,SF,1480,0,0,1,114716.0
tcp,ftp_data,SF,2099,0,0,0,32305.0
tcp,ftp_data,SF,35195,0,0,0,116600.0
tcp,http,SF,233,2239,0,0,57623.0
tcp,http,SF,210,1691,0,0,7610.0
tcp,ftp,SF,1486,4152,0,0,47322.0
tcp,http,SF,301,7177,0,0,100330.0
tcp,http,SF,229,1483,0,0,123071.0
tcp,efs,S0,0,0,0,1,122864.0
tcp,private,REJ,0,0,0,1,53950.0
