protocol_type,service,flag,src_bytes,dst_bytes,land,classe,posicaoOriginal
2,11,9,43,109,0,0,57864.0
1,5,1,0,0,0,1,46394.0
1,40,9,1766,0,0,0,2072.0
1,22,9,147,14892,0,0,55240.0
1,22,9,183,9736,0,0,92564.0
1,22,9,203,484,0,0,49606.0
2,11,9,45,45,0,0,2110.0
1,22,9,324,344,0,0,46712.0
1,25,5,0,0,0,1,50271.0
1,45,5,0,0,0,1,85926.0
1,45,1,0,0,0,1,120350.0
2,11,9,45,125,0,0,20897.0
1,7,5,0,0,0,1,13003.0
1,50,9,729,330,0,0,109720.0
1,22,9,244,6068,0,0,9408.0
0,13,9,8,0,0,1,83600.0
1,22,9,287,25044,0,0,15042.0
1,63,5,0,0,0,1,72597.0
1,22,9,169,31950,0,0,33811.0
1,22,9,54540,8314,0,1,80981.0
1,5,5,0,0,0,1,82214.0
1,28,1,0,0,0,1,69100.0
1,63,5,0,0,0,1,3608.0
2,11,9,42,72,0,0,89618.0
1,22,9,318,7939,0,0,7793.0
1,22,9,228,354,0,0,69641.0
1,22,9,190,365,0,0,12616.0
2,11,9,43,68,0,0,44495.0
1,22,9,264,988,0,0,80349.0
1,22,9,210,442,0,0,84629.0
0,14,9,1032,0,0,1,52113.0
1,22,9,228,261,0,0,114707.0
1,22,7,275,1777,0,0,102828.0
1,37,1,0,0,0,1,70485.0
1,6,5,0,0,0,1,37708.0
2,11,9,45,75,0,0,91832.0
0,14,9,1032,0,0,1,62480.0
0,13,9,8,0,0,1,73429.0
0,14,9,1480,0,0,1,114716.0
1,19,9,2099,0,0,0,32305.0
1,19,9,35195,0,0,0,116600.0
1,22,9,233,2239,0,0,57623.0
1,22,9,210,1691,0,0,7610.0
1,18,9,1486,4152,0,0,47322.0
1,22,9,301,7177,0,0,100330.0
1,22,9,229,1483,0,0,123071.0
1,15,5,0,0,0,1,122864.0
1,45,1,0,0,0,1,53950.0
1,45,5,0,0,0,1,74777.0
1,19,9,35195,0,0,0,96676.0
0,13,9,8,0,0,1,1619.0
0,13,9,18,0,0,1,123953.0
1,50,9,2735,498,0,0,69301.0
1,18,9,63,189,0,0,37416.0
