epoch,acc,loss
0,0.55244102023336561,0.76917894320578595
1,0.5654421224602002,0.36933102030028364
2,0.61207497698863789,0.30955467066006714
3,0.67150606667785162,0.24343801386613934
4,0.67231753215440182,0.23043086376932989
5,0.68015876625838068,0.21493840889823876
6,0.55041235419526258,0.27747752019594363
7,0.60164939805783146,0.26679488539714702
8,0.69159867871951108,0.16663912921616833
9,0.67757442324992179,0.15983185575794556
10,0.59357001558028355,0.15481834555136156
11,0.68447188724296493,0.16941957413282513
12,0.74579933866119175,0.22130459247068049
13,0.74260639414831975,0.16102848579433474
14,0.63916207572985384,0.15448678507733646
15,0.71767144391528825,0.17206007388327926
16,0.85719955513469437,0.183971057378683
17,0.69528555773190392,0.24191211795548312
18,0.71364057401115077,0.17469229966399127
19,0.83469900424780108,0.19502071338399604
20,0.90115104019773307,0.24885599076848433
21,0.64237265828623136,0.29691180212127527
22,0.88074971781478828,0.15893405788058709
23,0.63594267000634197,0.23111662192945706
24,0.48992282873937548,0.32693571615205941
25,0.7849702302544751,0.20197699386945944
26,0.76856449583268083,0.1711728049151556
27,0.62609040958090156,0.28232163198190657
28,0.6463594275877258,0.23011771852935559
29,0.48478060152722563,0.28524810643202364
30,0.54557001564113672,0.2513585926082198
31,0.51664829615786956,0.27614802588103293
32,0.62419404900783737,0.26327107828249857
33,0.46123925705466012,0.3858384515088974
34,0.54530540816970541,0.32661904649356988
35,0.69430650575224073,0.29358945396771008
36,0.51189416209352845,0.37789359476049272
37,0.50454686423712292,0.28952968747653413
38,0.47701874967578228,0.29730230425244042
39,0.49678501186126384,0.33754453007925905
40,0.76660639262251973,0.32643334715639927
41,0.81590297365464604,0.21069956449086219
42,0.77303638200249924,0.1747455401094217
43,0.55409041372063139,0.17900186176201083
44,0.49605292806157464,0.28842515805575614
45,0.56373098587450932,0.23753075559846878
46,0.5742535880191586,0.21168293334926763
47,0.55860639983001592,0.22621153097373115
48,0.52318412959509941,0.2183296798378779
49,0.63814774274300323,0.18643200182187208
50,0.63812128238338883,0.15864343620254776
51,0.67918853491511866,0.1460017725631913
52,0.6270871036114477,0.17896790484859709
53,0.52305182494165614,0.26059032987485448
54,0.5766262445501088,0.20957776134717243
55,0.49921941078353216,0.26094626837942275
56,0.5188533683964015,0.3190911369199515
57,0.8883528046834035,0.12332097493506515
58,0.7429239238701687,0.24266084758270584
59,0.58523484417332838,0.26633153249367314
60,0.53761411769190326,0.23003847774948577
61,0.5642072813704101,0.23978383399280198
62,0.55304961994241064,0.16287244915928956
63,0.53826681948154997,0.25088761698972561
64,0.67246747651002903,0.26405481678677228
65,0.66376185432881474,0.19078261687597806
66,0.76311356003649833,0.10332762091483581
67,0.73300992242950846,0.11669735652132637
68,0.72814112447391144,0.12841203956881128
69,0.76796471711753356,0.15810015775170244
70,0.59299669690668388,0.18430748686379428
71,0.73350385849373345,0.19904603314600558
72,0.80369569705365906,0.15695508834685531
73,0.63139140315000641,0.19882448835763872
74,0.63155016855801871,0.22292071473086342
75,0.69133406964854605,0.14663256232030508
76,0.61635281528041275,0.20592092016546448
77,0.5973186368703054,0.23941647246483388
78,0.61836383995502497,0.23424871680544304
79,0.55823594783409169,0.23538787999771574
80,0.54818964105719636,0.23046967790646503
81,0.72912899617651994,0.20506337199141103
82,0.5356030923450138,0.22208631430368631
83,0.53434179163820295,0.22386886500942949
84,0.58883352109260834,0.22891957938795979
85,0.55855347808298494,0.23337924765701451
86,0.53093716116435208,0.24802077355849433
87,0.60331643161134918,0.22014812937978662
88,0.76434839986519354,0.24087683793492606
89,0.66635501888713078,0.20708283206509154
90,0.76178169671466622,0.17855446767021169
91,0.6717883147504653,0.19753349972240367
92,0.57345976223362061,0.21711036449267199
93,0.59731863704445343,0.20907172302445801
94,0.66623153438773153,0.20365013771910029
95,0.52620948788415245,0.23015882179505098
96,0.61319515315739825,0.15556263898589656
97,0.54348842896660743,0.2262881920712472
98,0.58422051222019444,0.19384270123380939
99,0.60055568267584114,0.16839498272444273
100,0.57155458056545572,0.20224432866359743
101,0.59915325639660588,0.1068320760569996
102,0.60096141533328518,0.12179835606897628
103,0.52642117453712345,0.22492418907818415
104,0.6094906318844876,0.23444791852611946
105,0.6179581067672506,0.22433073370534001
106,0.75835942547928537,0.23746402319867166
107,0.64724145884222073,0.15154865569081366
108,0.61133407277729701,0.11089793822934831
109,0.70706064062318308,0.16069425940828722
110,0.6380418998081866,0.20354471366085661
111,0.53234840731176547,0.2928659511397827
112,0.55261742590280716,0.28504489126794486
113,0.64164939661995968,0.2485411165979349
114,0.61353914376327723,0.22957898782062763
115,0.61742007009709687,0.23711254570565787
116,0.63185887932185958,0.27854799051447798
117,0.51844763520599857,0.24439666122688136
118,0.6057596514085688,0.21469789020463934
119,0.70508489641622774,0.22720835349314192
120,0.71558985721775825,0.24114784317684732
121,0.73530319779026998,0.19618643791692308
122,0.62206836082575212,0.23230843491349754
123,0.66257993646467139,0.23034415176126832
124,0.60659757873780673,0.23699533981839799
125,0.58750165782466346,0.24109690494656605
126,0.62370011398718661,0.23857584494190018
127,0.52553032583280856,0.22512098600325178
128,0.59236163630243699,0.24416845730386225
129,0.64705623288993142,0.23604380520711798
130,0.52110254170416204,0.25142173623294417
131,0.52415436074449839,0.23694915879798473
132,0.52124366634275843,0.23680964784075922
133,0.55191180242133109,0.27102167782938191
134,0.54334730413874821,0.26571168634756098
135,0.49348622445563367,0.24480246175722925
136,0.49061081118988492,0.23215473554728777
137,0.45943991854934735,0.26769253025670658
138,0.50658435019860593,0.27478841866805453
139,0.57130761272260611,0.25106745425407667
140,0.48852922367090162,0.2707709555794921
141,0.63068577963107209,0.25431495986088665
142,0.61293936448954167,0.25313651984751406
143,0.52415436102313528,0.25111039874605068
144,0.49355678723100266,0.25865868171579776
145,0.51274090996585053,0.25792139465355551
146,0.4951885397839047,0.26808011496353201
147,0.50227122991915707,0.26955238580328561
148,0.56471003768659611,0.26900621117062562
149,0.51140904672550658,0.30236678297209374
