service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,classe,posicaoOriginal
private,SF,28,0,3,0,11,0.0,0.0,1.0,0.0,0.0,255,11,0.04,0.01,0.0,0.0,0.0,0.0,1,19526.0
http,SF,218,670,0,1,10,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,6242.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,255,1.0,0.0,0.5,0.0,0.0,0.0,1,72684.0
other,SF,146,105,0,0,1,0.0,0.0,1.0,0.0,0.0,255,1,0.0,0.8,0.0,0.0,0.0,0.0,0,85509.0
http,SF,183,1730,0,1,4,0.0,0.0,1.0,0.0,0.0,4,255,1.0,0.0,0.02,0.0,0.0,0.0,0,16916.0
ftp_data,SF,740,0,0,1,2,0.0,0.0,1.0,0.0,0.0,28,54,0.07,0.11,0.06,0.0,0.0,0.0,0,77648.0
whois,S0,0,0,0,0,228,1.0,1.0,0.04,0.06,0.0,255,8,0.03,0.09,0.0,1.0,1.0,0.0,1,28002.0
pop_3,SF,35,130,0,1,2,0.0,0.0,0.5,1.0,0.0,223,4,0.02,0.03,0.0,0.0,0.0,0.0,0,97373.0
http,SF,244,1079,0,1,14,0.0,0.0,1.0,0.0,0.0,14,255,1.0,0.0,0.04,0.0,0.0,0.0,0,65610.0
courier,REJ,0,0,0,0,101,0.0,0.0,0.02,0.07,0.0,255,2,0.01,0.06,0.0,0.0,0.0,1.0,1,29063.0
private,S0,0,0,0,0,213,1.0,1.0,0.08,0.06,0.0,255,17,0.07,0.07,0.0,1.0,1.0,0.0,1,65029.0
private,S0,0,0,0,0,266,1.0,1.0,0.05,0.06,0.0,255,11,0.04,0.07,0.0,1.0,1.0,0.0,1,66699.0
http,SF,312,3368,0,1,12,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,83116.0
ftp_data,SF,383,0,0,0,2,0.0,0.0,1.0,0.0,0.0,224,49,0.15,0.02,0.04,0.0,0.0,0.0,0,110044.0
private,S0,0,0,0,0,202,1.0,1.0,0.09,0.06,0.0,255,19,0.07,0.09,0.0,1.0,1.0,0.0,1,70761.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,74,1.0,0.0,0.5,0.0,0.0,0.0,1,22869.0
domain_u,SF,46,46,0,0,90,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,88104.0
domain_u,SF,43,119,0,0,146,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,27514.0
private,SF,207,0,0,0,2,0.0,0.0,1.0,0.0,0.0,194,162,0.84,0.01,0.0,0.0,0.0,0.0,1,58908.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.08,0.0,0.0,0.83,0,45014.0
name,S0,0,0,0,0,240,1.0,1.0,0.02,0.06,0.0,255,4,0.02,0.06,0.0,1.0,1.0,0.0,1,49663.0
ecr_i,SF,1032,0,0,0,319,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,1,116601.0
whois,S0,0,0,0,0,142,1.0,1.0,0.1,0.06,0.0,255,11,0.04,0.06,0.0,1.0,1.0,0.0,1,33029.0
name,S0,0,0,0,0,286,1.0,1.0,0.07,0.05,0.0,255,21,0.08,0.05,0.0,1.0,1.0,0.0,1,2618.0
uucp_path,S0,0,0,0,0,222,1.0,1.0,0.08,0.06,0.0,255,18,0.07,0.07,0.0,1.0,1.0,0.0,1,2695.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,14,253,1.0,0.0,0.16,0.0,0.0,1.0,0,57122.0
domain_u,SF,44,44,0,0,126,0.0,0.0,1.0,0.0,0.02,255,230,0.9,0.01,0.0,0.0,0.0,0.0,0,83667.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,2,72,1.0,0.0,0.5,0.0,0.0,0.0,1,32082.0
http,SF,227,449,0,1,26,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,119536.0
private,S0,0,0,0,0,269,1.0,1.0,0.04,0.06,0.0,255,11,0.04,0.07,0.0,1.0,1.0,0.0,1,99413.0
private,SF,28,0,3,0,73,0.0,0.0,1.0,0.0,0.0,255,73,0.29,0.04,0.0,0.02,0.0,0.0,1,13790.0
domain_u,SF,44,44,0,0,124,0.0,0.0,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0,78483.0
eco_i,SF,18,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1,29,1.0,0.0,0.28,0.0,0.0,0.0,1,93842.0
http,SF,340,12408,0,1,1,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,0.03,0.0,0.0,0.0,0,96086.0
http,SF,262,2198,0,1,8,0.0,0.0,1.0,0.0,0.25,20,255,1.0,0.0,0.08,0.05,0.01,0.0,0,114246.0
http,SF,298,9129,0,1,9,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.04,0.0,0.0,0.0,0,123236.0
http,SF,297,3376,0,1,2,0.0,0.0,1.0,0.0,0.0,232,255,1.0,0.0,0.01,0.01,0.01,0.0,0,56408.0
pop_2,S0,0,0,0,0,132,1.0,1.0,0.11,0.07,0.0,255,15,0.06,0.08,0.0,1.0,1.0,0.0,1,83561.0
uucp,S0,0,0,0,0,123,1.0,1.0,0.11,0.06,0.0,255,14,0.05,0.05,0.0,1.0,1.0,0.0,1,123410.0
private,S0,0,0,0,0,192,1.0,1.0,0.13,0.05,0.0,255,25,0.1,0.05,0.0,1.0,1.0,0.0,1,36299.0
systat,S0,0,0,0,0,260,1.0,1.0,0.02,0.07,0.0,255,15,0.06,0.08,0.0,1.0,1.0,0.0,1,33732.0
Z39_50,REJ,0,0,0,0,208,0.0,0.0,0.1,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,1.0,1,116275.0
private,REJ,0,0,0,0,2,0.0,0.0,0.5,1.0,0.0,255,1,0.0,0.35,0.0,0.24,0.0,1.0,1,71825.0
http,SF,307,5280,0,1,4,0.0,0.0,1.0,0.0,0.0,52,175,1.0,0.0,0.03,0.0,0.0,0.98,0,109091.0
private,S0,0,0,0,0,50,1.0,1.0,0.16,0.1,0.0,255,8,0.03,0.08,0.0,1.0,1.0,0.0,1,22682.0
http,SF,175,13435,0,1,1,0.0,0.0,1.0,0.0,0.21,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0,26954.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,29,1.0,0.0,0.52,0.0,0.0,0.0,1,114161.0
http,SF,305,1705,0,1,7,0.14,0.14,1.0,0.0,0.0,170,255,1.0,0.0,0.02,0.01,0.0,0.0,0,25438.0
smtp,SF,1095,328,0,1,1,0.0,0.0,1.0,0.0,1.0,74,65,0.88,0.05,0.0,0.0,0.0,0.0,0,63853.0
private,S0,0,0,0,0,89,1.0,1.0,0.22,0.06,0.0,255,1,0.0,0.08,0.0,1.0,1.0,0.0,1,21284.0
http,SF,224,1126,0,1,18,0.0,0.0,1.0,0.0,0.08,133,255,1.0,0.0,0.03,0.0,0.0,0.0,0,118108.0
eco_i,SF,8,0,0,0,1,0.0,0.0,1.0,0.0,1.0,1,201,1.0,0.0,0.5,0.0,0.0,0.0,1,17342.0
http,REJ,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,47,255,1.0,0.0,0.09,0.0,0.0,1.0,0,4095.0
ctf,S0,0,0,0,0,200,1.0,1.0,0.03,0.06,0.0,255,20,0.08,0.07,0.0,1.0,1.0,0.0,1,89476.0
private,RSTR,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,158,1,0.01,0.39,0.0,0.0,0.0,1.0,1,16690.0
smtp,SF,1366,365,0,1,1,0.0,0.0,1.0,0.0,1.0,61,153,0.97,0.05,0.01,0.0,0.0,0.0,0,57016.0
http,SF,313,5790,0,1,4,0.0,0.0,1.0,0.0,0.25,161,255,1.0,0.0,0.01,0.0,0.0,0.0,0,10795.0
ftp,SF,287,903,0,1,1,0.0,0.0,1.0,0.0,0.0,251,56,0.22,0.02,0.0,0.0,0.0,0.0,0,14131.0
private,S0,0,0,0,0,153,1.0,1.0,0.02,0.06,0.0,255,3,0.01,0.07,0.0,1.0,1.0,0.0,1,64241.0
private,SF,28,0,3,0,99,0.0,0.0,1.0,0.0,0.0,255,66,0.26,0.01,0.0,0.0,0.0,0.0,1,705.0
smtp,SF,2657,327,0,1,1,0.0,0.0,1.0,0.0,0.0,255,139,0.55,0.03,0.0,0.0,0.0,0.0,0,56393.0
