service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,classe,posicaoOriginal
59,9,78,0,0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0,16718.0
22,1,0,0,0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,107014.0
55,9,1559,2855,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8675.0
22,9,318,1663,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0,51581.0
39,9,48,48,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,69521.0
45,9,1,0,0,0.0,0.0,0.64,0.05,0.0,0.0,0.0,1,14317.0
22,9,227,9986,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,125249.0
13,9,18,0,0,0.0,0.0,1.0,0.0,0.27,0.0,0.0,1,124416.0
45,1,0,0,0,0.11,0.0,0.0,1.0,0.0,0.11,0.0,1,108478.0
45,9,1,0,0,0.0,0.0,0.64,0.09,0.0,0.0,0.0,1,35999.0
11,9,45,111,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,85970.0
45,5,0,0,0,1.0,1.0,0.05,0.06,0.0,1.0,1.0,1,118654.0
52,2,0,0,0,0.0,0.0,0.06,0.05,0.0,0.0,0.0,1,108718.0
13,9,18,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2947.0
53,5,0,0,0,1.0,1.0,0.45,0.25,0.0,1.0,1.0,1,102419.0
19,9,334,0,1,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0,44365.0
11,9,42,42,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,61458.0
22,9,212,1170,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,89781.0
11,9,46,46,0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0,80607.0
45,1,0,0,0,0.0,0.0,0.09,0.07,0.0,0.0,0.0,1,61507.0
22,9,270,44058,1,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0,35755.0
22,1,0,0,0,0.0,0.0,1.0,0.0,0.11,0.0,0.0,0,69298.0
16,5,0,0,0,1.0,1.0,0.1,0.06,0.0,1.0,1.0,1,85060.0
24,5,0,0,0,1.0,1.0,0.08,0.06,0.0,1.0,1.0,1,76586.0
19,5,0,0,0,0.97,1.0,0.22,0.08,0.0,1.0,1.0,1,14003.0
40,9,146,105,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,105415.0
22,9,337,282,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,31954.0
11,9,91,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,107793.0
22,9,337,7207,1,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0,38288.0
22,9,224,471,1,0.0,0.0,1.0,0.0,0.07,0.0,0.02,0,122673.0
22,9,306,1075,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,16496.0
55,9,122,1348,1,0.0,0.0,1.0,0.0,0.0,0.96,0.97,0,5194.0
45,1,0,0,0,0.06,0.0,0.0,1.0,0.0,0.08,0.0,1,83029.0
